Name,YT Scope Project,
File,C:\Users\Banan\mas247\mas247_olje\StepResponsePlot.csv,
Starttime of export,133437580216110000,Monday, November 6, 2023,16:27:01.611
Endtime of export,133437583732510000,Monday, November 6, 2023,16:32:53.251


Name,Level_Transmitter_2,Name,Pressure_Differencial_Transmitter_1
SymbolComment,,SymbolComment,
Data-Type,INT16,Data-Type,INT16
SampleTime[ms],10,SampleTime[ms],10
VariableSize,2,VariableSize,2
SymbolBased,True,SymbolBased,True
IndexGroup,61472,IndexGroup,61472
IndexOffset,385156,IndexOffset,385160
SymbolName,MAIN.Level_Transmitter_2,SymbolName,MAIN.Pressure_Differencial_Transmitter_1
NetID,5.112.67.239.1.1,NetID,5.112.67.239.1.1
Port,851,Port,851
Offset,0,Offset,0
ScaleFactor,1,ScaleFactor,1
BitMask,0xffffffffffffffff,BitMask,0xffffffffffffffff
Unit,(None),Unit,(None)
Unit ScaleFactor,1,Unit ScaleFactor,1
Unit Offset,0,Unit Offset,0

10180,0,10180,2682
10190,0,10190,2681
10200,0,10200,2679
10210,0,10210,2681
10220,0,10220,2682
10230,0,10230,2686
10240,0,10240,2682
10250,0,10250,2679
10260,0,10260,2682
10270,0,10270,2676
10280,0,10280,2676
10290,0,10290,2682
10300,0,10300,2679
10310,0,10310,2679
10320,0,10320,2683
10330,0,10330,2676
10340,0,10340,2676
10350,0,10350,2682
10360,0,10360,2682
10370,0,10370,2682
10380,0,10380,2679
10390,0,10390,2676
10400,0,10400,2679
10410,0,10410,2675
10420,0,10420,2676
10430,0,10430,2678
10440,0,10440,2674
10450,0,10450,2675
10460,0,10460,2681
10470,0,10470,2682
10480,0,10480,2681
10490,0,10490,2681
10500,0,10500,2681
10510,0,10510,2682
10520,0,10520,2681
10530,0,10530,2676
10540,0,10540,2681
10550,0,10550,2679
10560,0,10560,2681
10570,0,10570,2683
10580,0,10580,2679
10590,0,10590,2681
10600,0,10600,2683
10610,0,10610,2681
10620,0,10620,2679
10630,0,10630,2682
10640,0,10640,2678
10650,0,10650,2676
10660,0,10660,2681
10670,0,10670,2679
10680,0,10680,2676
10690,0,10690,2678
10700,0,10700,2678
10710,0,10710,2682
10720,0,10720,2681
10730,0,10730,2678
10740,0,10740,2676
10750,0,10750,2678
10760,0,10760,2678
10770,0,10770,2679
10780,0,10780,2682
10790,0,10790,2674
10800,0,10800,2670
10810,0,10810,2678
10820,0,10820,2681
10830,0,10830,2676
10840,0,10840,2679
10850,0,10850,2676
10860,0,10860,2675
10870,0,10870,2674
10880,0,10880,2671
10890,0,10890,2674
10900,0,10900,2678
10910,0,10910,2681
10920,0,10920,2678
10930,0,10930,2676
10940,0,10940,2681
10950,0,10950,2679
10960,0,10960,2676
10970,0,10970,2678
10980,0,10980,2678
10990,0,10990,2676
11000,0,11000,2678
11010,0,11010,2679
11020,0,11020,2681
11030,0,11030,2679
11040,0,11040,2678
11050,0,11050,2681
11060,0,11060,2681
11070,0,11070,2678
11080,0,11080,2679
11090,0,11090,2676
11100,0,11100,2676
11110,0,11110,2681
11120,0,11120,2679
11130,0,11130,2675
11140,0,11140,2674
11150,0,11150,2675
11160,0,11160,2676
11170,0,11170,2678
11180,0,11180,2678
11190,0,11190,2679
11200,0,11200,2678
11210,0,11210,2676
11220,0,11220,2676
11230,0,11230,2676
11240,0,11240,2676
11250,0,11250,2678
11260,0,11260,2679
11270,0,11270,2678
11280,0,11280,2676
11290,0,11290,2676
11300,0,11300,2678
11310,0,11310,2681
11320,0,11320,2681
11330,0,11330,2679
11340,0,11340,2675
11350,0,11350,2675
11360,0,11360,2678
11370,0,11370,2678
11380,0,11380,2676
11390,0,11390,2676
11400,0,11400,2678
11410,0,11410,2678
11420,0,11420,2678
11430,0,11430,2679
11440,0,11440,2682
11450,0,11450,2682
11460,0,11460,2679
11470,0,11470,2672
11480,0,11480,2674
11490,0,11490,2676
11500,0,11500,2674
11510,0,11510,2674
11520,0,11520,2675
11530,0,11530,2681
11540,0,11540,2682
11550,0,11550,2681
11560,0,11560,2679
11570,0,11570,2676
11580,0,11580,2678
11590,0,11590,2676
11600,0,11600,2678
11610,0,11610,2678
11620,0,11620,2676
11630,0,11630,2674
11640,0,11640,2671
11650,0,11650,2674
11660,0,11660,2675
11670,0,11670,2676
11680,0,11680,2679
11690,0,11690,2679
11700,0,11700,2678
11710,0,11710,2676
11720,0,11720,2674
11730,0,11730,2679
11740,0,11740,2681
11750,0,11750,2675
11760,0,11760,2676
11770,0,11770,2676
11780,0,11780,2674
11790,0,11790,2674
11800,0,11800,2672
11810,0,11810,2675
11820,0,11820,2679
11830,0,11830,2681
11840,0,11840,2683
11850,0,11850,2681
11860,0,11860,2678
11870,0,11870,2681
11880,0,11880,2678
11890,0,11890,2678
11900,0,11900,2679
11910,0,11910,2675
11920,0,11920,2678
11930,0,11930,2679
11940,0,11940,2675
11950,0,11950,2674
11960,0,11960,2676
11970,0,11970,2679
11980,0,11980,2679
11990,0,11990,2679
12000,0,12000,2679
12010,0,12010,2674
12020,0,12020,2675
12030,0,12030,2681
12040,0,12040,2676
12050,0,12050,2675
12060,0,12060,2676
12070,0,12070,2675
12080,0,12080,2675
12090,0,12090,2675
12100,0,12100,2676
12110,0,12110,2679
12120,0,12120,2681
12130,0,12130,2682
12140,0,12140,2679
12150,0,12150,2679
12160,0,12160,2678
12170,0,12170,2676
12180,0,12180,2678
12190,0,12190,2676
12200,0,12200,2678
12210,0,12210,2681
12220,0,12220,2683
12230,0,12230,2681
12240,0,12240,2675
12250,0,12250,2678
12260,0,12260,2683
12270,0,12270,2681
12280,0,12280,2681
12290,0,12290,2678
12300,0,12300,2674
12310,0,12310,2675
12320,0,12320,2676
12330,0,12330,2676
12340,0,12340,2678
12350,0,12350,2681
12360,0,12360,2681
12370,0,12370,2678
12380,0,12380,2678
12390,0,12390,2678
12400,0,12400,2674
12410,0,12410,2674
12420,0,12420,2675
12430,0,12430,2672
12440,0,12440,2675
12450,0,12450,2676
12460,0,12460,2676
12470,0,12470,2676
12480,0,12480,2676
12490,0,12490,2681
12500,0,12500,2679
12510,0,12510,2675
12520,0,12520,2676
12530,0,12530,2676
12540,0,12540,2675
12550,0,12550,2678
12560,0,12560,2678
12570,0,12570,2679
12580,0,12580,2679
12590,0,12590,2675
12600,0,12600,2676
12610,0,12610,2681
12620,0,12620,2681
12630,0,12630,2681
12640,0,12640,2679
12650,0,12650,2681
12660,0,12660,2681
12670,0,12670,2681
12680,0,12680,2682
12690,0,12690,2676
12700,0,12700,2679
12710,0,12710,2683
12720,0,12720,2676
12730,0,12730,2679
12740,0,12740,2685
12750,0,12750,2678
12760,0,12760,2678
12770,0,12770,2679
12780,0,12780,2674
12790,0,12790,2675
12800,0,12800,2676
12810,0,12810,2678
12820,0,12820,2679
12830,0,12830,2675
12840,0,12840,2678
12850,0,12850,2676
12860,0,12860,2671
12870,0,12870,2675
12880,0,12880,2679
12890,0,12890,2679
12900,0,12900,2681
12910,0,12910,2681
12920,0,12920,2681
12930,0,12930,2682
12940,0,12940,2678
12950,0,12950,2678
12960,0,12960,2683
12970,0,12970,2679
12980,0,12980,2678
12990,0,12990,2681
13000,0,13000,2681
13010,0,13010,2676
13020,0,13020,2678
13030,0,13030,2683
13040,0,13040,2685
13050,0,13050,2681
13060,0,13060,2681
13070,0,13070,2682
13080,0,13080,2679
13090,0,13090,2681
13100,0,13100,2679
13110,0,13110,2682
13120,0,13120,2685
13130,0,13130,2679
13140,0,13140,2685
13150,0,13150,2683
13160,0,13160,2675
13170,0,13170,2681
13180,0,13180,2679
13190,0,13190,2678
13200,0,13200,2682
13210,0,13210,2681
13220,0,13220,2679
13230,0,13230,2682
13240,0,13240,2683
13250,0,13250,2682
13260,0,13260,2681
13270,0,13270,2682
13280,0,13280,2685
13290,0,13290,2681
13300,0,13300,2676
13310,0,13310,2678
13320,0,13320,2676
13330,0,13330,2674
13340,0,13340,2676
13350,0,13350,2676
13360,0,13360,2681
13370,0,13370,2681
13380,0,13380,2679
13390,0,13390,2678
13400,0,13400,2679
13410,0,13410,2681
13420,0,13420,2678
13430,0,13430,2678
13440,0,13440,2678
13450,0,13450,2679
13460,0,13460,2681
13470,0,13470,2678
13480,0,13480,2676
13490,0,13490,2676
13500,0,13500,2678
13510,0,13510,2682
13520,0,13520,2681
13530,0,13530,2678
13540,0,13540,2678
13550,0,13550,2679
13560,0,13560,2679
13570,0,13570,2676
13580,0,13580,2682
13590,0,13590,2685
13600,0,13600,2682
13610,0,13610,2678
13620,0,13620,2678
13630,0,13630,2679
13640,0,13640,2682
13650,0,13650,2682
13660,0,13660,2681
13670,0,13670,2681
13680,0,13680,2683
13690,0,13690,2687
13700,0,13700,2681
13710,0,13710,2676
13720,0,13720,2679
13730,0,13730,2682
13740,0,13740,2681
13750,0,13750,2681
13760,0,13760,2678
13770,0,13770,2676
13780,0,13780,2678
13790,0,13790,2681
13800,0,13800,2682
13810,0,13810,2679
13820,0,13820,2675
13830,0,13830,2678
13840,0,13840,2679
13850,0,13850,2678
13860,0,13860,2678
13870,0,13870,2679
13880,0,13880,2681
13890,0,13890,2681
13900,0,13900,2681
13910,0,13910,2678
13920,0,13920,2678
13930,0,13930,2682
13940,0,13940,2679
13950,0,13950,2675
13960,0,13960,2676
13970,0,13970,2681
13980,0,13980,2681
13990,0,13990,2681
14000,0,14000,2679
14010,0,14010,2679
14020,0,14020,2682
14030,0,14030,2679
14040,0,14040,2679
14050,0,14050,2682
14060,0,14060,2682
14070,0,14070,2681
14080,0,14080,2676
14090,0,14090,2678
14100,0,14100,2678
14110,0,14110,2675
14120,0,14120,2675
14130,0,14130,2676
14140,0,14140,2675
14150,0,14150,2675
14160,0,14160,2675
14170,0,14170,2678
14180,0,14180,2678
14190,0,14190,2675
14200,0,14200,2675
14210,0,14210,2675
14220,0,14220,2674
14230,0,14230,2678
14240,0,14240,2679
14250,0,14250,2676
14260,0,14260,2675
14270,0,14270,2674
14280,0,14280,2676
14290,0,14290,2678
14300,0,14300,2675
14310,0,14310,2675
14320,0,14320,2675
14330,0,14330,2676
14340,0,14340,2681
14350,0,14350,2679
14360,0,14360,2675
14370,0,14370,2675
14380,0,14380,2675
14390,0,14390,2676
14400,0,14400,2675
14410,0,14410,2674
14420,0,14420,2681
14430,0,14430,2682
14440,0,14440,2676
14450,0,14450,2674
14460,0,14460,2674
14470,0,14470,2676
14480,0,14480,2679
14490,0,14490,2675
14500,0,14500,2672
14510,0,14510,2678
14520,0,14520,2678
14530,0,14530,2675
14540,0,14540,2676
14550,0,14550,2681
14560,0,14560,2679
14570,0,14570,2678
14580,0,14580,2679
14590,0,14590,2678
14600,0,14600,2675
14610,0,14610,2674
14620,0,14620,2675
14630,0,14630,2675
14640,0,14640,2676
14650,0,14650,2679
14660,0,14660,2678
14670,0,14670,2676
14680,0,14680,2679
14690,0,14690,2681
14700,0,14700,2678
14710,0,14710,2678
14720,0,14720,2682
14730,0,14730,2679
14740,0,14740,2674
14750,0,14750,2679
14760,0,14760,2681
14770,0,14770,2674
14780,0,14780,2674
14790,0,14790,2674
14800,0,14800,2674
14810,0,14810,2676
14820,0,14820,2679
14830,0,14830,2679
14840,0,14840,2675
14850,0,14850,2676
14860,0,14860,2678
14870,0,14870,2675
14880,0,14880,2675
14890,0,14890,2676
14900,0,14900,2674
14910,0,14910,2675
14920,0,14920,2681
14930,0,14930,2682
14940,0,14940,2681
14950,0,14950,2679
14960,0,14960,2678
14970,0,14970,2678
14980,0,14980,2679
14990,0,14990,2678
15000,0,15000,2674
15010,0,15010,2674
15020,0,15020,2678
15030,0,15030,2681
15040,0,15040,2679
15050,0,15050,2674
15060,0,15060,2674
15070,0,15070,2675
15080,0,15080,2678
15090,0,15090,2683
15100,0,15100,2683
15110,0,15110,2681
15120,0,15120,2676
15130,0,15130,2676
15140,0,15140,2678
15150,0,15150,2676
15160,0,15160,2681
15170,0,15170,2682
15180,0,15180,2678
15190,0,15190,2678
15200,0,15200,2679
15210,0,15210,2676
15220,0,15220,2675
15230,0,15230,2672
15240,0,15240,2670
15250,0,15250,2672
15260,0,15260,2674
15270,0,15270,2674
15280,0,15280,2676
15290,0,15290,2675
15300,0,15300,2671
15310,0,15310,2670
15320,0,15320,2672
15330,0,15330,2672
15340,0,15340,2675
15350,0,15350,2678
15360,0,15360,2676
15370,0,15370,2676
15380,0,15380,2679
15390,0,15390,2674
15400,0,15400,2674
15410,0,15410,2679
15420,0,15420,2674
15430,0,15430,2675
15440,0,15440,2675
15450,0,15450,2676
15460,0,15460,2675
15470,0,15470,2674
15480,0,15480,2675
15490,0,15490,2675
15500,0,15500,2676
15510,0,15510,2674
15520,0,15520,2675
15530,0,15530,2676
15540,0,15540,2681
15550,0,15550,2681
15560,0,15560,2681
15570,0,15570,2681
15580,0,15580,2675
15590,0,15590,2672
15600,0,15600,2676
15610,0,15610,2675
15620,0,15620,2676
15630,0,15630,2681
15640,0,15640,2675
15650,0,15650,2675
15660,0,15660,2674
15670,0,15670,2668
15680,0,15680,2674
15690,0,15690,2678
15700,0,15700,2675
15710,0,15710,2676
15720,0,15720,2676
15730,0,15730,2676
15740,0,15740,2678
15750,0,15750,2672
15760,0,15760,2672
15770,0,15770,2674
15780,0,15780,2672
15790,0,15790,2674
15800,0,15800,2670
15810,0,15810,2671
15820,0,15820,2671
15830,0,15830,2668
15840,0,15840,2674
15850,0,15850,2675
15860,0,15860,2671
15870,0,15870,2672
15880,0,15880,2674
15890,0,15890,2671
15900,0,15900,2670
15910,0,15910,2674
15920,0,15920,2672
15930,0,15930,2671
15940,0,15940,2671
15950,0,15950,2672
15960,0,15960,2675
15970,0,15970,2676
15980,0,15980,2671
15990,0,15990,2667
16000,0,16000,2671
16010,0,16010,2672
16020,0,16020,2676
16030,0,16030,2679
16040,0,16040,2678
16050,0,16050,2678
16060,0,16060,2674
16070,0,16070,2671
16080,0,16080,2676
16090,0,16090,2675
16100,0,16100,2671
16110,0,16110,2672
16120,0,16120,2678
16130,0,16130,2679
16140,0,16140,2676
16150,0,16150,2674
16160,0,16160,2671
16170,0,16170,2667
16180,0,16180,2670
16190,0,16190,2675
16200,0,16200,2675
16210,0,16210,2674
16220,0,16220,2671
16230,0,16230,2675
16240,0,16240,2676
16250,0,16250,2672
16260,0,16260,2674
16270,0,16270,2675
16280,0,16280,2672
16290,0,16290,2670
16300,0,16300,2671
16310,0,16310,2674
16320,0,16320,2676
16330,0,16330,2679
16340,0,16340,2676
16350,0,16350,2674
16360,0,16360,2676
16370,0,16370,2678
16380,0,16380,2672
16390,0,16390,2674
16400,0,16400,2675
16410,0,16410,2676
16420,0,16420,2676
16430,0,16430,2672
16440,0,16440,2675
16450,0,16450,2674
16460,0,16460,2672
16470,0,16470,2678
16480,0,16480,2678
16490,0,16490,2675
16500,0,16500,2674
16510,0,16510,2668
16520,0,16520,2671
16530,0,16530,2676
16540,0,16540,2675
16550,0,16550,2674
16560,0,16560,2674
16570,0,16570,2678
16580,0,16580,2681
16590,0,16590,2674
16600,0,16600,2672
16610,0,16610,2675
16620,0,16620,2675
16630,0,16630,2678
16640,0,16640,2676
16650,0,16650,2675
16660,0,16660,2681
16670,0,16670,2678
16680,0,16680,2671
16690,0,16690,2670
16700,0,16700,2674
16710,0,16710,2678
16720,0,16720,2675
16730,0,16730,2674
16740,0,16740,2675
16750,0,16750,2678
16760,0,16760,2681
16770,0,16770,2682
16780,0,16780,2678
16790,0,16790,2682
16800,0,16800,2682
16810,0,16810,2683
16820,0,16820,2679
16830,0,16830,2672
16840,0,16840,2678
16850,0,16850,2679
16860,0,16860,2678
16870,0,16870,2679
16880,0,16880,2675
16890,0,16890,2671
16900,0,16900,2678
16910,0,16910,2679
16920,0,16920,2679
16930,0,16930,2682
16940,0,16940,2682
16950,0,16950,2683
16960,0,16960,2685
16970,0,16970,2686
16980,0,16980,2687
16990,0,16990,2689
17000,0,17000,2691
17010,0,17010,2693
17020,0,17020,2693
17030,0,17030,2695
17040,0,17040,2697
17050,0,17050,2693
17060,0,17060,2698
17070,0,17070,2705
17080,0,17080,2701
17090,0,17090,2702
17100,0,17100,2702
17110,0,17110,2703
17120,0,17120,2707
17130,0,17130,2706
17140,0,17140,2711
17150,0,17150,2714
17160,0,17160,2713
17170,0,17170,2715
17180,0,17180,2715
17190,0,17190,2718
17200,0,17200,2721
17210,0,17210,2718
17220,0,17220,2717
17230,0,17230,2717
17240,0,17240,2721
17250,0,17250,2728
17260,0,17260,2725
17270,0,17270,2726
17280,0,17280,2729
17290,0,17290,2728
17300,0,17300,2730
17310,0,17310,2730
17320,0,17320,2729
17330,0,17330,2732
17340,0,17340,2736
17350,0,17350,2730
17360,0,17360,2730
17370,0,17370,2732
17380,0,17380,2734
17390,0,17390,2738
17400,0,17400,2740
17410,0,17410,2740
17420,0,17420,2742
17430,0,17430,2742
17440,0,17440,2740
17450,0,17450,2745
17460,0,17460,2749
17470,0,17470,2750
17480,0,17480,2752
17490,0,17490,2753
17500,0,17500,2755
17510,0,17510,2753
17520,0,17520,2755
17530,0,17530,2756
17540,0,17540,2757
17550,0,17550,2759
17560,0,17560,2757
17570,0,17570,2760
17580,0,17580,2761
17590,0,17590,2757
17600,0,17600,2760
17610,0,17610,2767
17620,0,17620,2769
17630,0,17630,2767
17640,0,17640,2764
17650,0,17650,2763
17660,0,17660,2767
17670,0,17670,2768
17680,0,17680,2772
17690,0,17690,2776
17700,0,17700,2775
17710,0,17710,2773
17720,0,17720,2776
17730,0,17730,2776
17740,0,17740,2776
17750,0,17750,2775
17760,0,17760,2775
17770,0,17770,2780
17780,0,17780,2780
17790,0,17790,2780
17800,0,17800,2780
17810,0,17810,2777
17820,0,17820,2780
17830,0,17830,2779
17840,0,17840,2779
17850,0,17850,2783
17860,0,17860,2780
17870,0,17870,2780
17880,0,17880,2783
17890,0,17890,2783
17900,0,17900,2787
17910,0,17910,2788
17920,0,17920,2784
17930,0,17930,2784
17940,0,17940,2788
17950,0,17950,2794
17960,0,17960,2795
17970,0,17970,2789
17980,0,17980,2794
17990,0,17990,2799
18000,0,18000,2798
18010,0,18010,2795
18020,0,18020,2796
18030,0,18030,2799
18040,0,18040,2798
18050,0,18050,2796
18060,0,18060,2798
18070,0,18070,2798
18080,0,18080,2798
18090,0,18090,2799
18100,0,18100,2803
18110,0,18110,2803
18120,0,18120,2802
18130,0,18130,2802
18140,0,18140,2802
18150,0,18150,2803
18160,0,18160,2804
18170,0,18170,2807
18180,0,18180,2807
18190,0,18190,2803
18200,0,18200,2800
18210,0,18210,2806
18220,0,18220,2810
18230,0,18230,2814
18240,0,18240,2811
18250,0,18250,2806
18260,0,18260,2807
18270,0,18270,2810
18280,0,18280,2808
18290,0,18290,2811
18300,0,18300,2814
18310,0,18310,2814
18320,0,18320,2814
18330,0,18330,2808
18340,0,18340,2811
18350,0,18350,2814
18360,0,18360,2810
18370,0,18370,2815
18380,0,18380,2814
18390,0,18390,2814
18400,0,18400,2818
18410,0,18410,2816
18420,0,18420,2820
18430,0,18430,2819
18440,0,18440,2815
18450,0,18450,2818
18460,0,18460,2819
18470,0,18470,2816
18480,0,18480,2815
18490,0,18490,2822
18500,0,18500,2827
18510,0,18510,2818
18520,0,18520,2819
18530,0,18530,2833
18540,0,18540,2837
18550,0,18550,2834
18560,0,18560,2835
18570,0,18570,2841
18580,0,18580,2843
18590,0,18590,2846
18600,0,18600,2845
18610,0,18610,2847
18620,0,18620,2854
18630,0,18630,2854
18640,0,18640,2858
18650,0,18650,2863
18660,0,18660,2863
18670,0,18670,2859
18680,0,18680,2858
18690,0,18690,2863
18700,0,18700,2862
18710,0,18710,2862
18720,0,18720,2862
18730,0,18730,2859
18740,0,18740,2862
18750,0,18750,2861
18760,0,18760,2859
18770,0,18770,2862
18780,0,18780,2863
18790,0,18790,2861
18800,0,18800,2854
18810,0,18810,2851
18820,0,18820,2855
18830,0,18830,2858
18840,0,18840,2854
18850,0,18850,2850
18860,0,18860,2854
18870,0,18870,2857
18880,0,18880,2857
18890,0,18890,2861
18900,0,18900,2862
18910,0,18910,2859
18920,0,18920,2857
18930,0,18930,2858
18940,0,18940,2862
18950,0,18950,2862
18960,0,18960,2863
18970,0,18970,2867
18980,0,18980,2865
18990,0,18990,2869
19000,0,19000,2872
19010,0,19010,2869
19020,0,19020,2873
19030,0,19030,2872
19040,0,19040,2869
19050,0,19050,2874
19060,0,19060,2880
19070,0,19070,2878
19080,0,19080,2876
19090,0,19090,2876
19100,0,19100,2878
19110,0,19110,2884
19120,0,19120,2884
19130,0,19130,2881
19140,0,19140,2881
19150,0,19150,2881
19160,0,19160,2886
19170,0,19170,2889
19180,0,19180,2886
19190,0,19190,2888
19200,0,19200,2889
19210,0,19210,2889
19220,0,19220,2886
19230,0,19230,2892
19240,0,19240,2894
19250,0,19250,2892
19260,0,19260,2889
19270,0,19270,2889
19280,0,19280,2892
19290,0,19290,2892
19300,0,19300,2889
19310,0,19310,2893
19320,0,19320,2900
19330,0,19330,2898
19340,0,19340,2898
19350,0,19350,2904
19360,0,19360,2901
19370,0,19370,2902
19380,0,19380,2904
19390,0,19390,2898
19400,0,19400,2900
19410,0,19410,2904
19420,0,19420,2902
19430,0,19430,2902
19440,0,19440,2902
19450,0,19450,2901
19460,0,19460,2904
19470,0,19470,2905
19480,0,19480,2902
19490,0,19490,2902
19500,0,19500,2904
19510,0,19510,2902
19520,0,19520,2902
19530,0,19530,2905
19540,0,19540,2908
19550,0,19550,2907
19560,0,19560,2904
19570,0,19570,2905
19580,0,19580,2907
19590,0,19590,2907
19600,0,19600,2904
19610,0,19610,2901
19620,0,19620,2901
19630,0,19630,2905
19640,0,19640,2904
19650,0,19650,2900
19660,0,19660,2898
19670,0,19670,2901
19680,0,19680,2902
19690,0,19690,2897
19700,0,19700,2900
19710,0,19710,2904
19720,0,19720,2904
19730,0,19730,2902
19740,0,19740,2901
19750,0,19750,2902
19760,0,19760,2907
19770,0,19770,2909
19780,0,19780,2907
19790,0,19790,2908
19800,0,19800,2911
19810,0,19810,2917
19820,0,19820,2921
19830,0,19830,2924
19840,0,19840,2929
19850,0,19850,2931
19860,0,19860,2940
19870,0,19870,2941
19880,0,19880,2935
19890,0,19890,2939
19900,0,19900,2944
19910,0,19910,2940
19920,0,19920,2940
19930,0,19930,2944
19940,0,19940,2944
19950,0,19950,2944
19960,0,19960,2940
19970,0,19970,2940
19980,0,19980,2943
19990,0,19990,2947
20000,0,20000,2946
20010,0,20010,2947
20020,0,20020,2944
20030,0,20030,2939
20040,0,20040,2940
20050,0,20050,2939
20060,0,20060,2939
20070,0,20070,2946
20080,0,20080,2948
20090,0,20090,2943
20100,0,20100,2944
20110,0,20110,2946
20120,0,20120,2943
20130,0,20130,2944
20140,0,20140,2946
20150,0,20150,2947
20160,0,20160,2951
20170,0,20170,2951
20180,0,20180,2951
20190,0,20190,2954
20200,0,20200,2951
20210,0,20210,2955
20220,0,20220,2963
20230,0,20230,2956
20240,0,20240,2958
20250,0,20250,2963
20260,0,20260,2958
20270,0,20270,2958
20280,0,20280,2960
20290,0,20290,2955
20300,0,20300,2958
20310,0,20310,2962
20320,0,20320,2958
20330,0,20330,2958
20340,0,20340,2964
20350,0,20350,2964
20360,0,20360,2960
20370,0,20370,2954
20380,0,20380,2952
20390,0,20390,2956
20400,0,20400,2960
20410,0,20410,2960
20420,0,20420,2955
20430,0,20430,2956
20440,0,20440,2960
20450,0,20450,2958
20460,0,20460,2962
20470,0,20470,2967
20480,0,20480,2966
20490,0,20490,2971
20500,0,20500,2972
20510,0,20510,2972
20520,0,20520,2980
20530,0,20530,2982
20540,0,20540,2985
20550,0,20550,2986
20560,0,20560,2985
20570,0,20570,2990
20580,0,20580,2994
20590,0,20590,2995
20600,0,20600,2999
20610,0,20610,2997
20620,0,20620,2998
20630,0,20630,2999
20640,0,20640,3002
20650,0,20650,3006
20660,0,20660,3003
20670,0,20670,3006
20680,0,20680,3009
20690,0,20690,3007
20700,0,20700,3005
20710,0,20710,3007
20720,0,20720,3007
20730,0,20730,3007
20740,0,20740,3011
20750,0,20750,3011
20760,0,20760,3011
20770,0,20770,3013
20780,0,20780,3014
20790,0,20790,3015
20800,0,20800,3014
20810,0,20810,3018
20820,0,20820,3021
20830,0,20830,3018
20840,0,20840,3024
20850,0,20850,3025
20860,0,20860,3024
20870,0,20870,3030
20880,0,20880,3034
20890,0,20890,3037
20900,0,20900,3036
20910,0,20910,3036
20920,0,20920,3042
20930,0,20930,3036
20940,0,20940,3030
20950,0,20950,3040
20960,0,20960,3045
20970,0,20970,3048
20980,0,20980,3049
20990,0,20990,3048
21000,0,21000,3044
21010,0,21010,3041
21020,0,21020,3046
21030,0,21030,3050
21040,0,21040,3049
21050,0,21050,3053
21060,0,21060,3053
21070,0,21070,3046
21080,0,21080,3045
21090,0,21090,3050
21100,0,21100,3050
21110,0,21110,3049
21120,0,21120,3050
21130,0,21130,3046
21140,0,21140,3044
21150,0,21150,3046
21160,0,21160,3052
21170,0,21170,3050
21180,0,21180,3050
21190,0,21190,3052
21200,0,21200,3050
21210,0,21210,3052
21220,0,21220,3052
21230,0,21230,3053
21240,0,21240,3054
21250,0,21250,3053
21260,0,21260,3052
21270,0,21270,3050
21280,0,21280,3049
21290,0,21290,3050
21300,0,21300,3052
21310,0,21310,3054
21320,0,21320,3050
21330,0,21330,3049
21340,0,21340,3053
21350,0,21350,3056
21360,0,21360,3054
21370,0,21370,3054
21380,0,21380,3054
21390,0,21390,3052
21400,0,21400,3052
21410,0,21410,3056
21420,0,21420,3057
21430,0,21430,3054
21440,0,21440,3053
21450,0,21450,3057
21460,0,21460,3059
21470,0,21470,3057
21480,0,21480,3059
21490,0,21490,3060
21500,0,21500,3056
21510,0,21510,3052
21520,0,21520,3054
21530,0,21530,3056
21540,0,21540,3052
21550,0,21550,3054
21560,0,21560,3054
21570,0,21570,3050
21580,0,21580,3053
21590,0,21590,3061
21600,0,21600,3063
21610,0,21610,3059
21620,0,21620,3057
21630,0,21630,3057
21640,0,21640,3057
21650,0,21650,3056
21660,0,21660,3056
21670,0,21670,3056
21680,0,21680,3056
21690,0,21690,3060
21700,0,21700,3060
21710,0,21710,3063
21720,0,21720,3059
21730,0,21730,3056
21740,0,21740,3057
21750,0,21750,3059
21760,0,21760,3060
21770,0,21770,3061
21780,0,21780,3059
21790,0,21790,3054
21800,0,21800,3059
21810,0,21810,3059
21820,0,21820,3056
21830,0,21830,3056
21840,0,21840,3057
21850,0,21850,3057
21860,0,21860,3060
21870,0,21870,3068
21880,0,21880,3072
21890,0,21890,3069
21900,0,21900,3071
21910,0,21910,3073
21920,0,21920,3075
21930,0,21930,3075
21940,0,21940,3077
21950,0,21950,3076
21960,0,21960,3075
21970,0,21970,3077
21980,0,21980,3077
21990,0,21990,3079
22000,0,22000,3084
22010,0,22010,3083
22020,0,22020,3083
22030,0,22030,3081
22040,0,22040,3083
22050,0,22050,3089
22060,0,22060,3093
22070,0,22070,3092
22080,0,22080,3091
22090,0,22090,3095
22100,0,22100,3093
22110,0,22110,3093
22120,0,22120,3096
22130,0,22130,3093
22140,0,22140,3095
22150,0,22150,3099
22160,0,22160,3099
22170,0,22170,3102
22180,0,22180,3103
22190,0,22190,3102
22200,0,22200,3103
22210,0,22210,3107
22220,0,22220,3108
22230,0,22230,3112
22240,0,22240,3116
22250,0,22250,3112
22260,0,22260,3114
22270,0,22270,3115
22280,0,22280,3114
22290,0,22290,3116
22300,0,22300,3116
22310,0,22310,3119
22320,0,22320,3119
22330,0,22330,3118
22340,0,22340,3118
22350,0,22350,3115
22360,0,22360,3119
22370,0,22370,3123
22380,0,22380,3124
22390,0,22390,3127
22400,0,22400,3126
22410,0,22410,3122
22420,0,22420,3123
22430,0,22430,3128
22440,0,22440,3133
