 Percentages	SymbolComment		SymbolComment		SymbolComment		SymbolComment		SymbolComment		SymbolComment		SymbolComment	
Data-Type	INT16	Data-Type	INT16	Data-Type	INT16	Data-Type	INT16	Data-Type	INT16	Data-Type	INT16	Data-Type	INT16	Data-Type	INT16
SampleTime[ms]	10	SampleTime[ms]	10	SampleTime[ms]	10	SampleTime[ms]	10	SampleTime[ms]	10	SampleTime[ms]	10	SampleTime[ms]	10	SampleTime[ms]	10
VariableSize	2	VariableSize	2	VariableSize	2	VariableSize	2	VariableSize	2	VariableSize	2	VariableSize	2	VariableSize	2
SymbolBased	True	SymbolBased	True	SymbolBased	True	SymbolBased	True	SymbolBased	True	SymbolBased	True	SymbolBased	True	SymbolBased	True
IndexGroup	16448	IndexGroup	16448	IndexGroup	16448	IndexGroup	16448	IndexGroup	16448	IndexGroup	16448	IndexGroup	16448	IndexGroup	16448
IndexOffset	482800	IndexOffset	482802	IndexOffset	482806	IndexOffset	482808	IndexOffset	482810	IndexOffset	482812	IndexOffset	482814	IndexOffset	482804
SymbolName	MAIN.LT1percent	SymbolName	MAIN.LT2percent	SymbolName	MAIN.PDT1percent	SymbolName	MAIN.PDT2percent	SymbolName	MAIN.PT1percent	SymbolName	MAIN.PT2percent	SymbolName	MAIN.PT3percent	SymbolName	MAIN.TT1percent
NetID	5.112.67.239.1.1	NetID	5.112.67.239.1.1	NetID	5.112.67.239.1.1	NetID	5.112.67.239.1.1	NetID	5.112.67.239.1.1	NetID	5.112.67.239.1.1	NetID	5.112.67.239.1.1	NetID	5.112.67.239.1.1
Port	851	Port	851	Port	851	Port	851	Port	851	Port	851	Port	851	Port	851
Offset	0	Offset	0	Offset	0	Offset	0	Offset	0	Offset	0	Offset	0	Offset	0
ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1
BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff
Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)
Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1
Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0

39670	1447	39670	1988	39670	7950	39670	0	39670	1271	39670	121	39670	0	39670	7247
39680	1452	39680	1993	39680	7947	39680	0	39680	1272	39680	122	39680	0	39680	7243
39690	1450	39690	2046	39690	7948	39690	0	39690	1265	39690	122	39690	0	39690	7241
39700	1450	39700	2096	39700	7948	39700	0	39700	1268	39700	118	39700	0	39700	7243
39710	1447	39710	2094	39710	7951	39710	0	39710	1270	39710	118	39710	0	39710	7241
39720	1443	39720	2097	39720	7955	39720	0	39720	1270	39720	119	39720	0	39720	7241
39730	1446	39730	2098	39730	7956	39730	0	39730	1274	39730	115	39730	0	39730	7245
39740	1446	39740	2093	39740	7958	39740	0	39740	1272	39740	117	39740	0	39740	7243
39750	1442	39750	2094	39750	7956	39750	0	39750	1275	39750	117	39750	0	39750	7243
39760	1439	39760	2100	39760	7960	39760	0	39760	1275	39760	115	39760	0	39760	7247
39770	1443	39770	2101	39770	7965	39770	0	39770	1274	39770	117	39770	0	39770	7248
39780	1447	39780	2098	39780	7969	39780	0	39780	1275	39780	115	39780	0	39780	7245
39790	1444	39790	2097	39790	7965	39790	0	39790	1278	39790	115	39790	0	39790	7244
39800	1444	39800	2098	39800	7963	39800	0	39800	1275	39800	122	39800	0	39800	7247
39810	1438	39810	2100	39810	7965	39810	0	39810	1272	39810	119	39810	0	39810	7245
39820	1440	39820	2098	39820	7965	39820	0	39820	1275	39820	118	39820	0	39820	7243
39830	1440	39830	2094	39830	7969	39830	0	39830	1275	39830	121	39830	0	39830	7243
39840	1440	39840	2097	39840	7967	39840	0	39840	1275	39840	118	39840	0	39840	7245
39850	1444	39850	2100	39850	7966	39850	0	39850	1275	39850	114	39850	0	39850	7244
39860	1439	39860	2097	39860	7969	39860	0	39860	1271	39860	118	39860	0	39860	7241
39870	1440	39870	2096	39870	7971	39870	0	39870	1270	39870	118	39870	0	39870	7241
39880	1448	39880	2097	39880	7971	39880	0	39880	1271	39880	118	39880	0	39880	7243
39890	1448	39890	2100	39890	7973	39890	0	39890	1271	39890	118	39890	0	39890	7245
39900	1444	39900	2101	39900	7977	39900	0	39900	1271	39900	114	39900	0	39900	7248
39910	1447	39910	2102	39910	7978	39910	0	39910	1268	39910	118	39910	0	39910	7248
39920	1448	39920	2101	39920	7975	39920	0	39920	1270	39920	119	39920	0	39920	7248
39930	1446	39930	2100	39930	7974	39930	0	39930	1271	39930	115	39930	0	39930	7245
39940	1451	39940	2100	39940	7979	39940	0	39940	1270	39940	117	39940	0	39940	7243
39950	1450	39950	2098	39950	7985	39950	0	39950	1270	39950	119	39950	0	39950	7245
39960	1439	39960	2098	39960	7986	39960	0	39960	1270	39960	119	39960	0	39960	7247
39970	1439	39970	2096	39970	7985	39970	0	39970	1270	39970	118	39970	0	39970	7244
39980	1439	39980	2096	39980	7979	39980	0	39980	1272	39980	123	39980	0	39980	7244
39990	1439	39990	2097	39990	7985	39990	0	39990	1272	39990	122	39990	0	39990	7244
40000	1443	40000	2097	40000	7986	40000	0	40000	1271	40000	117	40000	0	40000	7245
40010	1447	40010	2098	40010	7982	40010	0	40010	1274	40010	115	40010	0	40010	7243
40020	1447	40020	2098	40020	7986	40020	0	40020	1274	40020	115	40020	0	40020	7243
40030	1439	40030	2098	40030	7987	40030	0	40030	1274	40030	119	40030	0	40030	7243
40040	1458	40040	2100	40040	7989	40040	0	40040	1272	40040	123	40040	0	40040	7240
40050	1528	40050	2102	40050	7991	40050	0	40050	1270	40050	118	40050	0	40050	7237
40060	1579	40060	2101	40060	7991	40060	0	40060	1275	40060	121	40060	0	40060	7236
40070	1579	40070	2100	40070	7993	40070	0	40070	1275	40070	121	40070	0	40070	7243
40080	1575	40080	2101	40080	7995	40080	0	40080	1268	40080	122	40080	0	40080	7243
40090	1571	40090	2104	40090	7997	40090	0	40090	1270	40090	123	40090	0	40090	7241
40100	1574	40100	2102	40100	7998	40100	0	40100	1272	40100	122	40100	0	40100	7241
40110	1578	40110	2100	40110	7998	40110	0	40110	1272	40110	117	40110	0	40110	7241
40120	1580	40120	2100	40120	7997	40120	0	40120	1271	40120	115	40120	0	40120	7243
40130	1582	40130	2102	40130	7998	40130	0	40130	1271	40130	119	40130	0	40130	7243
40140	1582	40140	2104	40140	7997	40140	0	40140	1272	40140	119	40140	0	40140	7241
40150	1579	40150	2098	40150	7997	40150	0	40150	1272	40150	119	40150	0	40150	7243
40160	1575	40160	2098	40160	8001	40160	0	40160	1268	40160	117	40160	0	40160	7243
40170	1574	40170	2096	40170	8002	40170	0	40170	1267	40170	113	40170	0	40170	7240
40180	1575	40180	2097	40180	8002	40180	0	40180	1267	40180	115	40180	0	40180	7240
40190	1576	40190	2100	40190	8004	40190	0	40190	1271	40190	117	40190	0	40190	7247
40200	1576	40200	2100	40200	8006	40200	0	40200	1274	40200	115	40200	0	40200	7245
40210	1579	40210	2100	40210	8006	40210	0	40210	1272	40210	119	40210	0	40210	7238
40220	1579	40220	2096	40220	8009	40220	0	40220	1274	40220	122	40220	0	40220	7240
40230	1578	40230	2096	40230	8014	40230	0	40230	1274	40230	117	40230	0	40230	7241
40240	1574	40240	2101	40240	8014	40240	0	40240	1274	40240	118	40240	0	40240	7241
40250	1576	40250	2102	40250	8012	40250	0	40250	1275	40250	119	40250	0	40250	7245
40260	1579	40260	2102	40260	8012	40260	0	40260	1274	40260	122	40260	0	40260	7248
40270	1576	40270	2098	40270	8014	40270	0	40270	1274	40270	121	40270	0	40270	7249
40280	1576	40280	2100	40280	8014	40280	0	40280	1274	40280	117	40280	0	40280	7248
40290	1574	40290	2104	40290	8016	40290	0	40290	1272	40290	118	40290	0	40290	7241
40300	1571	40300	2104	40300	8016	40300	0	40300	1270	40300	117	40300	0	40300	7240
40310	1571	40310	2102	40310	8020	40310	0	40310	1271	40310	115	40310	0	40310	7243
40320	1576	40320	2100	40320	8024	40320	0	40320	1271	40320	114	40320	0	40320	7244
40330	1583	40330	2100	40330	8024	40330	0	40330	1268	40330	115	40330	0	40330	7244
40340	1587	40340	2100	40340	8029	40340	0	40340	1265	40340	118	40340	0	40340	7243
40350	1586	40350	2096	40350	8029	40350	0	40350	1268	40350	114	40350	0	40350	7241
40360	1580	40360	2094	40360	8028	40360	0	40360	1272	40360	115	40360	0	40360	7241
40370	1579	40370	2100	40370	8033	40370	0	40370	1270	40370	117	40370	0	40370	7245
40380	1576	40380	2102	40380	8039	40380	0	40380	1267	40380	115	40380	0	40380	7243
40390	1575	40390	2098	40390	8041	40390	0	40390	1267	40390	118	40390	0	40390	7238
40400	1576	40400	2098	40400	8040	40400	0	40400	1274	40400	119	40400	0	40400	7237
40410	1576	40410	2097	40410	8040	40410	0	40410	1272	40410	117	40410	0	40410	7240
40420	1572	40420	2097	40420	8044	40420	0	40420	1271	40420	115	40420	0	40420	7244
40430	1578	40430	2102	40430	8047	40430	0	40430	1271	40430	117	40430	0	40430	7244
40440	1578	40440	2104	40440	8047	40440	0	40440	1270	40440	118	40440	0	40440	7244
40450	1572	40450	2098	40450	8044	40450	0	40450	1267	40450	118	40450	0	40450	7243
40460	1575	40460	2096	40460	8048	40460	0	40460	1271	40460	115	40460	0	40460	7247
40470	1574	40470	2094	40470	8053	40470	0	40470	1275	40470	118	40470	0	40470	7247
40480	1578	40480	2094	40480	8053	40480	0	40480	1272	40480	119	40480	0	40480	7243
40490	1579	40490	2094	40490	8053	40490	0	40490	1270	40490	114	40490	0	40490	7243
40500	1578	40500	2098	40500	8053	40500	0	40500	1268	40500	114	40500	0	40500	7243
40510	1578	40510	2100	40510	8060	40510	0	40510	1270	40510	114	40510	0	40510	7240
40520	1579	40520	2102	40520	8063	40520	0	40520	1268	40520	113	40520	0	40520	7241
40530	1578	40530	2100	40530	8064	40530	0	40530	1271	40530	115	40530	0	40530	7243
40540	1588	40540	2097	40540	8069	40540	0	40540	1268	40540	119	40540	0	40540	7241
40550	1656	40550	2101	40550	8068	40550	0	40550	1267	40550	121	40550	0	40550	7240
40560	1707	40560	2098	40560	8071	40560	0	40560	1268	40560	118	40560	0	40560	7243
40570	1707	40570	2096	40570	8076	40570	0	40570	1267	40570	115	40570	0	40570	7243
40580	1708	40580	2094	40580	8073	40580	0	40580	1270	40580	121	40580	0	40580	7240
40590	1707	40590	2093	40590	8076	40590	0	40590	1271	40590	119	40590	0	40590	7243
40600	1708	40600	2094	40600	8079	40600	0	40600	1270	40600	118	40600	0	40600	7245
40610	1711	40610	2098	40610	8078	40610	0	40610	1270	40610	122	40610	0	40610	7244
40620	1711	40620	2098	40620	8083	40620	0	40620	1271	40620	122	40620	0	40620	7243
40630	1715	40630	2094	40630	8084	40630	0	40630	1271	40630	122	40630	0	40630	7241
40640	1712	40640	2100	40640	8083	40640	0	40640	1272	40640	119	40640	0	40640	7241
40650	1707	40650	2108	40650	8088	40650	0	40650	1270	40650	121	40650	0	40650	7241
40660	1708	40660	2102	40660	8094	40660	0	40660	1267	40660	119	40660	0	40660	7241
40670	1710	40670	2098	40670	8096	40670	0	40670	1267	40670	118	40670	0	40670	7243
40680	1710	40680	2098	40680	8091	40680	0	40680	1272	40680	117	40680	0	40680	7243
40690	1707	40690	2101	40690	8090	40690	0	40690	1272	40690	117	40690	0	40690	7243
40700	1711	40700	2098	40700	8092	40700	0	40700	1271	40700	118	40700	0	40700	7243
40710	1712	40710	2096	40710	8095	40710	0	40710	1275	40710	121	40710	0	40710	7241
40720	1711	40720	2098	40720	8100	40720	0	40720	1272	40720	121	40720	0	40720	7240
40730	1714	40730	2101	40730	8100	40730	0	40730	1270	40730	117	40730	0	40730	7240
40740	1712	40740	2100	40740	8102	40740	0	40740	1270	40740	117	40740	0	40740	7241
40750	1710	40750	2098	40750	8104	40750	0	40750	1270	40750	114	40750	0	40750	7243
40760	1712	40760	2097	40760	8107	40760	0	40760	1272	40760	117	40760	0	40760	7244
40770	1712	40770	2096	40770	8111	40770	0	40770	1271	40770	121	40770	0	40770	7240
40780	1711	40780	2098	40780	8112	40780	0	40780	1268	40780	118	40780	0	40780	7237
40790	1711	40790	2100	40790	8112	40790	0	40790	1265	40790	110	40790	0	40790	7241
40800	1711	40800	2098	40800	8115	40800	0	40800	1267	40800	113	40800	0	40800	7244
40810	1712	40810	2097	40810	8114	40810	0	40810	1270	40810	121	40810	0	40810	7244
40820	1715	40820	2096	40820	8114	40820	0	40820	1268	40820	122	40820	0	40820	7243
40830	1715	40830	2098	40830	8111	40830	0	40830	1270	40830	123	40830	0	40830	7241
40840	1714	40840	2102	40840	8112	40840	0	40840	1272	40840	121	40840	0	40840	7244
40850	1711	40850	2104	40850	8123	40850	0	40850	1274	40850	117	40850	0	40850	7245
40860	1711	40860	2102	40860	8122	40860	0	40860	1272	40860	118	40860	0	40860	7247
40870	1715	40870	2104	40870	8114	40870	0	40870	1271	40870	121	40870	0	40870	7245
40880	1710	40880	2100	40880	8117	40880	0	40880	1268	40880	118	40880	0	40880	7244
40890	1704	40890	2098	40890	8127	40890	0	40890	1268	40890	118	40890	0	40890	7247
40900	1704	40900	2101	40900	8126	40900	0	40900	1272	40900	119	40900	0	40900	7244
40910	1708	40910	2098	40910	8126	40910	0	40910	1270	40910	119	40910	0	40910	7243
40920	1715	40920	2100	40920	8129	40920	0	40920	1267	40920	118	40920	0	40920	7240
40930	1714	40930	2102	40930	8129	40930	0	40930	1270	40930	117	40930	0	40930	7237
40940	1710	40940	2100	40940	8129	40940	0	40940	1272	40940	114	40940	0	40940	7237
40950	1711	40950	2098	40950	8129	40950	0	40950	1274	40950	111	40950	0	40950	7240
40960	1710	40960	2094	40960	8125	40960	0	40960	1274	40960	110	40960	0	40960	7238
40970	1710	40970	2097	40970	8131	40970	0	40970	1274	40970	117	40970	0	40970	7237
40980	1712	40980	2100	40980	8139	40980	0	40980	1271	40980	121	40980	0	40980	7237
40990	1711	40990	2135	40990	8141	40990	0	40990	1271	40990	115	40990	0	40990	7240
41000	1706	41000	2197	41000	8142	41000	0	41000	1271	41000	110	41000	0	41000	7241
41010	1714	41010	2225	41010	8142	41010	0	41010	1274	41010	114	41010	0	41010	7243
41020	1715	41020	2228	41020	8147	41020	0	41020	1274	41020	117	41020	0	41020	7240
41030	1708	41030	2226	41030	8146	41030	0	41030	1275	41030	115	41030	0	41030	7240
41040	1711	41040	2229	41040	8143	41040	0	41040	1275	41040	119	41040	0	41040	7236
41050	1711	41050	2226	41050	8143	41050	0	41050	1270	41050	119	41050	0	41050	7233
41060	1714	41060	2224	41060	8146	41060	0	41060	1268	41060	115	41060	0	41060	7236
41070	1719	41070	2222	41070	8152	41070	0	41070	1270	41070	118	41070	0	41070	7234
41080	1716	41080	2221	41080	8153	41080	0	41080	1270	41080	115	41080	0	41080	7240
41090	1712	41090	2224	41090	8149	41090	0	41090	1271	41090	115	41090	0	41090	7244
41100	1708	41100	2226	41100	8150	41100	0	41100	1272	41100	114	41100	0	41100	7243
41110	1712	41110	2228	41110	8153	41110	0	41110	1271	41110	114	41110	0	41110	7241
41120	1712	41120	2225	41120	8157	41120	0	41120	1267	41120	117	41120	0	41120	7237
41130	1711	41130	2224	41130	8160	41130	0	41130	1267	41130	115	41130	0	41130	7238
41140	1708	41140	2222	41140	8160	41140	0	41140	1274	41140	118	41140	0	41140	7241
41150	1707	41150	2220	41150	8158	41150	0	41150	1275	41150	119	41150	0	41150	7243
41160	1714	41160	2220	41160	8157	41160	0	41160	1274	41160	121	41160	0	41160	7241
41170	1711	41170	2222	41170	8157	41170	0	41170	1275	41170	122	41170	0	41170	7240
41180	1710	41180	2224	41180	8158	41180	0	41180	1271	41180	121	41180	0	41180	7241
41190	1712	41190	2224	41190	8161	41190	0	41190	1272	41190	115	41190	0	41190	7245
41200	1708	41200	2225	41200	8164	41200	0	41200	1270	41200	118	41200	0	41200	7249
41210	1712	41210	2228	41210	8165	41210	0	41210	1265	41210	118	41210	0	41210	7247
41220	1718	41220	2228	41220	8168	41220	0	41220	1268	41220	115	41220	0	41220	7247
41230	1714	41230	2228	41230	8166	41230	0	41230	1270	41230	114	41230	0	41230	7253
41240	1715	41240	2225	41240	8168	41240	0	41240	1275	41240	114	41240	0	41240	7252
41250	1722	41250	2224	41250	8169	41250	0	41250	1271	41250	115	41250	0	41250	7248
41260	1716	41260	2225	41260	8170	41260	0	41260	1264	41260	115	41260	0	41260	7249
41270	1714	41270	2226	41270	8174	41270	0	41270	1267	41270	113	41270	0	41270	7251
41280	1716	41280	2226	41280	8174	41280	0	41280	1272	41280	114	41280	0	41280	7251
41290	1716	41290	2224	41290	8173	41290	0	41290	1274	41290	121	41290	0	41290	7249
41300	1710	41300	2225	41300	8174	41300	0	41300	1268	41300	118	41300	0	41300	7248
41310	1708	41310	2224	41310	8174	41310	0	41310	1267	41310	113	41310	0	41310	7251
41320	1711	41320	2224	41320	8176	41320	0	41320	1271	41320	115	41320	0	41320	7249
41330	1715	41330	2226	41330	8177	41330	0	41330	1274	41330	117	41330	0	41330	7249
41340	1715	41340	2225	41340	8177	41340	0	41340	1271	41340	118	41340	0	41340	7247
41350	1711	41350	2228	41350	8181	41350	0	41350	1272	41350	119	41350	0	41350	7245
41360	1711	41360	2229	41360	8181	41360	0	41360	1276	41360	123	41360	0	41360	7251
41370	1711	41370	2231	41370	8177	41370	0	41370	1275	41370	125	41370	0	41370	7251
41380	1707	41380	2231	41380	8178	41380	0	41380	1272	41380	119	41380	0	41380	7249
41390	1703	41390	2229	41390	8180	41390	0	41390	1272	41390	118	41390	0	41390	7247
41400	1707	41400	2228	41400	8181	41400	0	41400	1272	41400	121	41400	0	41400	7249
41410	1711	41410	2225	41410	8185	41410	0	41410	1274	41410	118	41410	0	41410	7252
41420	1710	41420	2226	41420	8184	41420	0	41420	1271	41420	115	41420	0	41420	7253
41430	1711	41430	2224	41430	8184	41430	0	41430	1270	41430	118	41430	0	41430	7255
41440	1706	41440	2220	41440	8191	41440	0	41440	1272	41440	118	41440	0	41440	7253
41450	1708	41450	2224	41450	8189	41450	0	41450	1271	41450	118	41450	0	41450	7252
41460	1714	41460	2221	41460	8189	41460	0	41460	1267	41460	115	41460	0	41460	7249
41470	1711	41470	2222	41470	8193	41470	0	41470	1268	41470	110	41470	0	41470	7249
41480	1707	41480	2224	41480	8192	41480	0	41480	1272	41480	114	41480	0	41480	7249
41490	1708	41490	2248	41490	8197	41490	0	41490	1271	41490	118	41490	0	41490	7251
41500	1716	41500	2309	41500	8196	41500	0	41500	1267	41500	122	41500	0	41500	7252
41510	1718	41510	2342	41510	8195	41510	0	41510	1270	41510	119	41510	0	41510	7251
41520	1708	41520	2342	41520	8201	41520	0	41520	1271	41520	117	41520	0	41520	7251
41530	1706	41530	2344	41530	8200	41530	0	41530	1271	41530	118	41530	0	41530	7248
41540	1710	41540	2341	41540	8201	41540	0	41540	1268	41540	117	41540	0	41540	7251
41550	1714	41550	2344	41550	8204	41550	0	41550	1270	41550	115	41550	0	41550	7252
41560	1716	41560	2347	41560	8200	41560	0	41560	1271	41560	118	41560	0	41560	7245
41570	1715	41570	2347	41570	8203	41570	0	41570	1272	41570	122	41570	0	41570	7244
41580	1714	41580	2345	41580	8201	41580	0	41580	1271	41580	117	41580	0	41580	7247
41590	1712	41590	2342	41590	8201	41590	0	41590	1267	41590	117	41590	0	41590	7247
41600	1712	41600	2347	41600	8207	41600	0	41600	1268	41600	119	41600	0	41600	7248
41610	1711	41610	2347	41610	8208	41610	0	41610	1265	41610	117	41610	0	41610	7245
41620	1707	41620	2342	41620	8208	41620	0	41620	1267	41620	115	41620	0	41620	7244
41630	1708	41630	2345	41630	8212	41630	0	41630	1274	41630	117	41630	0	41630	7249
41640	1716	41640	2345	41640	8213	41640	0	41640	1274	41640	115	41640	0	41640	7252
41650	1712	41650	2347	41650	8219	41650	0	41650	1270	41650	114	41650	0	41650	7252
41660	1708	41660	2347	41660	8221	41660	0	41660	1270	41660	118	41660	0	41660	7251
41670	1707	41670	2342	41670	8221	41670	0	41670	1270	41670	119	41670	0	41670	7248
41680	1700	41680	2342	41680	8224	41680	0	41680	1272	41680	118	41680	0	41680	7244
41690	1707	41690	2345	41690	8224	41690	0	41690	1275	41690	119	41690	0	41690	7243
41700	1711	41700	2342	41700	8228	41700	0	41700	1271	41700	122	41700	0	41700	7245
41710	1707	41710	2341	41710	8234	41710	0	41710	1272	41710	121	41710	0	41710	7244
41720	1708	41720	2344	41720	8231	41720	0	41720	1270	41720	122	41720	0	41720	7243
41730	1711	41730	2345	41730	8232	41730	0	41730	1271	41730	121	41730	0	41730	7249
41740	1715	41740	2344	41740	8239	41740	0	41740	1271	41740	115	41740	0	41740	7249
41750	1712	41750	2347	41750	8238	41750	0	41750	1270	41750	115	41750	0	41750	7249
41760	1712	41760	2347	41760	8240	41760	0	41760	1271	41760	122	41760	0	41760	7251
41770	1708	41770	2345	41770	8242	41770	0	41770	1271	41770	123	41770	0	41770	7251
41780	1711	41780	2347	41780	8240	41780	0	41780	1270	41780	121	41780	0	41780	7252
41790	1723	41790	2342	41790	8246	41790	0	41790	1271	41790	118	41790	0	41790	7252
41800	1724	41800	2340	41800	8251	41800	0	41800	1275	41800	111	41800	0	41800	7249
41810	1716	41810	2340	41810	8250	41810	0	41810	1271	41810	110	41810	0	41810	7247
41820	1708	41820	2344	41820	8250	41820	0	41820	1267	41820	115	41820	0	41820	7251
41830	1707	41830	2348	41830	8252	41830	0	41830	1267	41830	117	41830	0	41830	7248
41840	1707	41840	2347	41840	8256	41840	0	41840	1267	41840	121	41840	0	41840	7245
41850	1711	41850	2344	41850	8262	41850	0	41850	1270	41850	118	41850	0	41850	7252
41860	1711	41860	2341	41860	8266	41860	0	41860	1272	41860	117	41860	0	41860	7252
41870	1712	41870	2340	41870	8265	41870	0	41870	1272	41870	119	41870	0	41870	7251
41880	1715	41880	2338	41880	8267	41880	0	41880	1272	41880	117	41880	0	41880	7248
41890	1711	41890	2341	41890	8273	41890	0	41890	1272	41890	115	41890	0	41890	7245
41900	1712	41900	2347	41900	8275	41900	0	41900	1270	41900	117	41900	0	41900	7243
41910	1711	41910	2347	41910	8278	41910	0	41910	1274	41910	115	41910	0	41910	7245
41920	1707	41920	2347	41920	8282	41920	0	41920	1271	41920	122	41920	0	41920	7248
41930	1706	41930	2347	41930	8286	41930	0	41930	1265	41930	125	41930	0	41930	7245
41940	1710	41940	2349	41940	8290	41940	0	41940	1270	41940	119	41940	0	41940	7249
41950	1715	41950	2349	41950	8291	41950	0	41950	1272	41950	118	41950	0	41950	7252
41960	1707	41960	2345	41960	8298	41960	0	41960	1274	41960	117	41960	0	41960	7251
41970	1703	41970	2341	41970	8304	41970	0	41970	1272	41970	117	41970	0	41970	7245
41980	1708	41980	2344	41980	8304	41980	0	41980	1271	41980	117	41980	0	41980	7248
41990	1714	41990	2345	41990	8305	41990	0	41990	1270	41990	119	41990	0	41990	7248
42000	1715	42000	2341	42000	8306	42000	0	42000	1270	42000	121	42000	0	42000	7245
42010	1710	42010	2341	42010	8312	42010	0	42010	1272	42010	117	42010	0	42010	7247
42020	1706	42020	2344	42020	8312	42020	0	42020	1268	42020	118	42020	0	42020	7247
42030	1707	42030	2345	42030	8312	42030	0	42030	1268	42030	119	42030	0	42030	7249
42040	1711	42040	2344	42040	8320	42040	0	42040	1268	42040	117	42040	0	42040	7252
42050	1714	42050	2344	42050	8318	42050	0	42050	1265	42050	115	42050	0	42050	7247
42060	1708	42060	2345	42060	8321	42060	0	42060	1272	42060	119	42060	0	42060	7251
42070	1708	42070	2344	42070	8329	42070	0	42070	1275	42070	123	42070	0	42070	7253
42080	1708	42080	2345	42080	8329	42080	0	42080	1271	42080	118	42080	0	42080	7251
42090	1706	42090	2348	42090	8333	42090	0	42090	1271	42090	113	42090	0	42090	7247
42100	1710	42100	2345	42100	8333	42100	0	42100	1270	42100	115	42100	0	42100	7248
42110	1714	42110	2342	42110	8330	42110	0	42110	1268	42110	119	42110	0	42110	7257
42120	1711	42120	2345	42120	8336	42120	0	42120	1271	42120	122	42120	0	42120	7256
42130	1712	42130	2345	42130	8341	42130	0	42130	1274	42130	125	42130	0	42130	7251
42140	1710	42140	2344	42140	8348	42140	0	42140	1274	42140	121	42140	0	42140	7251
42150	1708	42150	2345	42150	8347	42150	0	42150	1270	42150	115	42150	0	42150	7249
42160	1711	42160	2349	42160	8345	42160	0	42160	1274	42160	117	42160	0	42160	7252
42170	1707	42170	2345	42170	8351	42170	0	42170	1274	42170	118	42170	0	42170	7253
42180	1710	42180	2344	42180	8345	42180	0	42180	1270	42180	117	42180	0	42180	7251
42190	1711	42190	2345	42190	8344	42190	0	42190	1271	42190	115	42190	0	42190	7249
42200	1712	42200	2345	42200	8353	42200	0	42200	1272	42200	117	42200	0	42200	7249
42210	1711	42210	2348	42210	8363	42210	0	42210	1270	42210	118	42210	0	42210	7252
42220	1707	42220	2345	42220	8365	42220	0	42220	1270	42220	118	42220	0	42220	7252
42230	1706	42230	2340	42230	8364	42230	0	42230	1270	42230	119	42230	0	42230	7248
42240	1707	42240	2341	42240	8364	42240	0	42240	1271	42240	121	42240	0	42240	7247
42250	1712	42250	2344	42250	8369	42250	0	42250	1271	42250	121	42250	0	42250	7247
42260	1707	42260	2345	42260	8373	42260	0	42260	1272	42260	117	42260	0	42260	7247
42270	1707	42270	2338	42270	8373	42270	0	42270	1275	42270	118	42270	0	42270	7249
42280	1712	42280	2337	42280	8376	42280	0	42280	1272	42280	117	42280	0	42280	7255
42290	1710	42290	2345	42290	8376	42290	0	42290	1270	42290	117	42290	0	42290	7255
42300	1708	42300	2342	42300	8375	42300	0	42300	1268	42300	119	42300	0	42300	7253
42310	1711	42310	2340	42310	8376	42310	0	42310	1265	42310	118	42310	0	42310	7253
42320	1707	42320	2344	42320	8382	42320	0	42320	1268	42320	117	42320	0	42320	7252
42330	1706	42330	2349	42330	8388	42330	0	42330	1270	42330	115	42330	0	42330	7253
42340	1711	42340	2348	42340	8392	42340	0	42340	1268	42340	117	42340	0	42340	7252
