4210,37.7172356,4210,43.4,4210,0
4220,37.70661,4220,43.4,4220,0
4230,37.7331772,4230,43.4,4230,0
4240,37.7438,4240,43.4,4240,0
4250,37.7278633,4250,43.4,4250,0
4260,37.6959839,4260,43.4,4260,0
4270,37.6959839,4270,43.4,4270,0
4280,37.6906738,4280,43.4,4280,0
4290,37.674736,4290,43.4,4290,0
4300,37.7119255,4300,43.4,4300,0
4310,37.7172356,4310,43.4,4310,0
4320,37.7172356,4320,43.4,4320,0
4330,37.6959839,4330,43.4,4330,0
4340,37.674736,4340,43.4,4340,0
4350,37.70661,4350,43.4,4350,0
4360,37.70661,4360,43.4,4360,0
4370,37.70661,4370,43.4,4370,0
4380,37.6959839,4380,43.4,4380,0
4390,37.6959839,4390,43.4,4390,0
4400,37.7438,4400,43.4,4400,0
4410,37.7172356,4410,43.4,4410,0
4420,37.68536,4420,43.4,4420,0
4430,37.70661,4430,43.4,4430,0
4440,37.7278633,4440,43.4,4440,0
4450,37.7119255,4450,43.4,4450,0
4460,37.6906738,4460,43.4,4460,0
4470,37.7119255,4470,43.4,4470,0
4480,37.7438,4480,43.4,4480,0
4490,37.7331772,4490,43.4,4490,0
4500,37.6959839,4500,43.4,4500,0
4510,37.6959839,4510,43.4,4510,0
4520,37.70661,4520,43.4,4520,0
4530,37.70661,4530,43.4,4530,0
4540,37.7119255,4540,43.4,4540,0
4550,37.7331772,4550,43.4,4550,0
4560,37.7438,4560,43.4,4560,0
4570,37.6959839,4570,43.4,4570,0
4580,37.70661,4580,43.4,4580,0
4590,37.70661,4590,43.4,4590,0
4600,37.6906738,4600,43.4,4600,0
4610,37.70661,4610,43.4,4610,0
4620,37.7172356,4620,43.4,4620,0
4630,37.7650528,4630,43.4,4630,0
4640,37.749115,4640,43.4,4640,0
4650,37.7331772,4650,43.4,4650,0
4660,37.7438,4660,43.4,4660,0
4670,37.7331772,4670,43.4,4670,0
4680,37.7172356,4680,43.4,4680,0
4690,37.70661,4690,43.4,4690,0
4700,37.7119255,4700,43.4,4700,0
4710,37.7172356,4710,43.4,4710,0
4720,37.7172356,4720,43.4,4720,0
4730,37.7119255,4730,43.4,4730,0
4740,37.7119255,4740,43.4,4740,0
4750,37.7331772,4750,43.4,4750,0
4760,37.7172356,4760,43.4,4760,0
4770,37.6906738,4770,43.4,4770,0
4780,37.7119255,4780,43.4,4780,0
4790,37.7172356,4790,43.4,4790,0
4800,37.7331772,4800,43.4,4800,0
4810,37.7172356,4810,43.4,4810,0
4820,37.7119255,4820,43.4,4820,0
4830,37.7119255,4830,43.4,4830,0
4840,37.7172356,4840,43.4,4840,0
4850,37.6906738,4850,43.4,4850,0
4860,37.6694221,4860,43.4,4860,0
4870,37.7172356,4870,43.4,4870,0
4880,37.7331772,4880,43.4,4880,0
4890,37.7172356,4890,43.4,4890,0
4900,37.7278633,4900,43.4,4900,0
4910,37.749115,4910,43.4,4910,0
4920,37.75443,4920,43.4,4920,0
4930,37.7331772,4930,43.4,4930,0
4940,37.70661,4940,43.4,4940,0
4950,37.70661,4950,43.4,4950,0
4960,37.7278633,4960,43.4,4960,0
4970,37.7278633,4970,43.4,4970,0
4980,37.7119255,4980,43.4,4980,0
4990,37.7278633,4990,43.4,4990,0
5000,37.7650528,5000,43.4,5000,0
5010,37.7438,5010,43.4,5010,0
5020,37.6959839,5020,43.4,5020,0
5030,37.7172356,5030,43.4,5030,0
5040,37.7172356,5040,43.4,5040,0
5050,37.6959839,5050,43.4,5050,0
5060,37.7331772,5060,43.4,5060,0
5070,37.7331772,5070,43.4,5070,0
5080,37.7119255,5080,43.4,5080,0
5090,37.7172356,5090,43.4,5090,0
5100,37.7119255,5100,43.4,5100,0
5110,37.7119255,5110,43.4,5110,0
5120,37.70661,5120,43.4,5120,0
5130,37.7119255,5130,43.4,5130,0
5140,37.70661,5140,43.4,5140,0
5150,37.70661,5150,43.4,5150,0
5160,37.7331772,5160,43.4,5160,0
5170,37.7172356,5170,43.4,5170,0
5180,37.7278633,5180,43.4,5180,0
5190,37.7278633,5190,43.4,5190,0
5200,37.7331772,5200,43.4,5200,0
5210,37.749115,5210,43.4,5210,0
5220,37.7172356,5220,43.4,5220,0
5230,37.70661,5230,43.4,5230,0
5240,37.7278633,5240,43.4,5240,0
5250,37.7172356,5250,43.4,5250,0
5260,37.70661,5260,43.4,5260,0
5270,37.70661,5270,43.4,5270,0
5280,37.7172356,5280,43.4,5280,0
5290,37.7278633,5290,43.4,5290,0
5300,37.7172356,5300,43.4,5300,0
5310,37.7119255,5310,43.4,5310,0
5320,37.6906738,5320,43.4,5320,0
5330,37.70661,5330,43.4,5330,0
5340,37.70661,5340,43.4,5340,0
5350,37.6959839,5350,43.4,5350,0
5360,37.6959839,5360,43.4,5360,0
5370,37.6906738,5370,43.4,5370,0
5380,37.7119255,5380,43.4,5380,0
5390,37.749115,5390,43.4,5390,0
5400,37.7278633,5400,43.4,5400,0
5410,37.7278633,5410,43.4,5410,0
5420,37.7278633,5420,43.4,5420,0
5430,37.7172356,5430,43.4,5430,0
5440,37.7278633,5440,43.4,5440,0
5450,37.70661,5450,43.4,5450,0
5460,37.70661,5460,43.4,5460,0
5470,37.70661,5470,43.4,5470,0
5480,37.7278633,5480,43.4,5480,0
5490,37.7278633,5490,43.4,5490,0
5500,37.7278633,5500,43.4,5500,0
5510,37.7119255,5510,43.4,5510,0
5520,37.70661,5520,43.4,5520,0
5530,37.7172356,5530,43.4,5530,0
5540,37.7119255,5540,43.4,5540,0
5550,37.7438,5550,43.4,5550,0
5560,37.7119255,5560,43.4,5560,0
5570,37.70661,5570,43.4,5570,0
5580,37.7119255,5580,43.4,5580,0
5590,37.6959839,5590,43.4,5590,0
5600,37.70661,5600,43.4,5600,0
5610,37.7119255,5610,43.4,5610,0
5620,37.7650528,5620,43.4,5620,0
5630,37.7703667,5630,43.4,5630,0
5640,37.7331772,5640,43.4,5640,0
5650,37.7438,5650,43.4,5650,0
5660,37.7331772,5660,43.4,5660,0
5670,37.6906738,5670,43.4,5670,0
5680,37.7172356,5680,43.4,5680,0
5690,37.749115,5690,43.4,5690,0
5700,37.7172356,5700,43.4,5700,0
5710,37.7172356,5710,43.4,5710,0
5720,37.7331772,5720,43.4,5720,0
5730,37.7650528,5730,43.4,5730,0
5740,37.7331772,5740,43.4,5740,0
5750,37.70661,5750,43.4,5750,0
5760,37.7119255,5760,43.4,5760,0
5770,37.6959839,5770,43.4,5770,0
5780,37.7172356,5780,43.4,5780,0
5790,37.7438,5790,43.4,5790,0
5800,37.7119255,5800,43.4,5800,0
5810,37.7119255,5810,43.4,5810,0
5820,37.7172356,5820,43.4,5820,0
5830,37.68536,5830,43.4,5830,0
5840,37.6694221,5840,43.4,5840,0
5850,37.7119255,5850,43.4,5850,0
5860,37.7438,5860,43.4,5860,0
5870,37.7278633,5870,43.4,5870,0
5880,37.7278633,5880,43.4,5880,0
5890,37.7331772,5890,43.4,5890,0
5900,37.7278633,5900,43.4,5900,0
5910,37.7331772,5910,43.4,5910,0
5920,37.7331772,5920,43.4,5920,0
5930,37.7172356,5930,43.4,5930,0
5940,37.7438,5940,43.4,5940,0
5950,37.7331772,5950,43.4,5950,0
5960,37.7278633,5960,43.4,5960,0
5970,37.749115,5970,43.4,5970,0
5980,37.7438,5980,43.4,5980,0
5990,37.7278633,5990,43.4,5990,0
6000,37.7278633,6000,43.4,6000,0
6010,37.6906738,6010,43.4,6010,0
6020,37.6906738,6020,43.4,6020,0
6030,37.7278633,6030,43.4,6030,0
6040,37.7119255,6040,43.4,6040,0
6050,37.70661,6050,43.4,6050,0
6060,37.7119255,6060,43.4,6060,0
6070,37.7331772,6070,43.4,6070,0
6080,37.7278633,6080,43.4,6080,0
6090,37.7278633,6090,43.4,6090,0
6100,37.7331772,6100,43.4,6100,0
6110,37.7172356,6110,43.4,6110,0
6120,37.70661,6120,43.4,6120,0
6130,37.7172356,6130,43.4,6130,0
6140,37.7172356,6140,43.4,6140,0
6150,37.7172356,6150,43.4,6150,0
6160,37.6959839,6160,43.4,6160,0
6170,37.6906738,6170,43.4,6170,0
6180,37.7172356,6180,43.4,6180,0
6190,37.7278633,6190,43.4,6190,0
6200,37.7172356,6200,43.4,6200,0
6210,37.7331772,6210,43.4,6210,0
6220,37.7278633,6220,43.4,6220,0
6230,37.6959839,6230,43.4,6230,0
6240,37.70661,6240,43.4,6240,0
6250,37.7331772,6250,43.4,6250,0
6260,37.749115,6260,43.4,6260,0
6270,37.7438,6270,43.4,6270,0
6280,37.7438,6280,43.4,6280,0
6290,37.7331772,6290,43.4,6290,0
6300,37.7438,6300,43.4,6300,0
6310,37.7331772,6310,43.4,6310,0
6320,37.7172356,6320,43.4,6320,0
6330,37.7119255,6330,43.4,6330,0
6340,37.70661,6340,43.4,6340,0
6350,37.70661,6350,43.4,6350,0
6360,37.6959839,6360,43.4,6360,0
6370,37.7119255,6370,43.4,6370,0
6380,37.7172356,6380,43.4,6380,0
6390,37.7172356,6390,43.4,6390,0
6400,37.7278633,6400,43.4,6400,0
6410,37.7438,6410,43.4,6410,0
6420,37.7172356,6420,43.4,6420,0
6430,37.75443,6430,43.4,6430,0
6440,37.75443,6440,43.4,6440,0
6450,37.70661,6450,43.4,6450,0
6460,37.7172356,6460,43.4,6460,0
6470,37.7438,6470,43.4,6470,0
6480,37.7438,6480,43.4,6480,0
6490,37.7278633,6490,43.4,6490,0
6500,37.7172356,6500,43.4,6500,0
6510,37.7331772,6510,43.4,6510,0
6520,37.7331772,6520,43.4,6520,0
6530,37.7438,6530,43.4,6530,0
6540,37.7438,6540,43.4,6540,0
6550,37.7119255,6550,43.4,6550,0
6560,37.7172356,6560,43.4,6560,0
6570,37.749115,6570,43.4,6570,0
6580,37.749115,6580,43.4,6580,0
6590,37.75443,6590,43.4,6590,0
6600,37.7438,6600,43.4,6600,0
6610,37.70661,6610,43.4,6610,0
6620,37.7119255,6620,43.4,6620,0
6630,37.7278633,6630,43.4,6630,0
6640,37.7119255,6640,43.4,6640,0
6650,37.6959839,6650,43.4,6650,0
6660,37.70661,6660,43.4,6660,0
6670,37.7172356,6670,43.4,6670,0
6680,37.7119255,6680,43.4,6680,0
6690,37.6959839,6690,43.4,6690,0
6700,37.70661,6700,43.4,6700,0
6710,37.6959839,6710,43.4,6710,0
6720,37.6906738,6720,43.4,6720,0
6730,37.7278633,6730,43.4,6730,0
6740,37.7278633,6740,43.4,6740,0
6750,37.7278633,6750,43.4,6750,0
6760,37.7331772,6760,43.4,6760,0
6770,37.7119255,6770,43.4,6770,0
6780,37.7172356,6780,43.4,6780,0
6790,37.70661,6790,43.4,6790,0
6800,37.6959839,6800,43.4,6800,0
6810,37.7119255,6810,43.4,6810,0
6820,37.70661,6820,43.4,6820,0
6830,37.6906738,6830,43.4,6830,0
6840,37.674736,6840,43.4,6840,0
6850,37.6959839,6850,43.4,6850,0
6860,37.6959839,6860,43.4,6860,0
6870,37.6959839,6870,43.4,6870,0
6880,37.7438,6880,43.4,6880,0
6890,37.7119255,6890,43.4,6890,0
