Name,Tank2DataThursday,
File,C:\Users\Banan\Documents\Systemmodell Tank IndustriellIT\Tank2InnUtData.csv,
Starttime of export,133446110914130000,Thursday, November 16, 2023,13:24:51.413
Endtime of export,133446112326030000,Thursday, November 16, 2023,13:27:12.603


Name,Level_Valve_2_Percentage,Name,LT2mm
SymbolComment,,SymbolComment,
Data-Type,INT16,Data-Type,REAL32
SampleTime[ms],10,SampleTime[ms],10
VariableSize,2,VariableSize,4
SymbolBased,True,SymbolBased,True
IndexGroup,16448,IndexGroup,16448
IndexOffset,413098,IndexOffset,412856
SymbolName,MAIN.Level_Valve_2_Percentage,SymbolName,MAIN.LT2mm
NetID,5.112.67.239.1.1,NetID,5.112.67.239.1.1
Port,851,Port,851
Offset,0,Offset,0
ScaleFactor,1,ScaleFactor,1
BitMask,0xffffffffffffffff,BitMask,0xffffffffffffffff
Unit,(None),Unit,(None)
Unit ScaleFactor,1,Unit ScaleFactor,1
Unit Offset,0,Unit Offset,0

99190,100,99190,48.66815
99200,100,99200,48.6504936
99210,100,99210,48.6446075
99220,100,99220,48.6504936
99230,100,99230,48.6446075
99240,100,99240,48.6622658
99250,100,99250,48.679924
99260,100,99260,48.6622658
99270,100,99270,48.6504936
99280,100,99280,48.6446075
99290,100,99290,48.6504936
99300,100,99300,48.66815
99310,100,99310,48.6504936
99320,100,99320,48.6504936
99330,100,99330,48.6504936
99340,100,99340,48.679924
99350,100,99350,48.6916962
99360,100,99360,48.679924
99370,100,99370,48.679924
99380,100,99380,48.679924
99390,100,99390,48.6622658
99400,100,99400,48.6446075
99410,100,99410,48.66815
99420,100,99420,48.68581
99430,100,99430,48.66815
99440,100,99440,48.6504936
99450,100,99450,48.6622658
99460,100,99460,48.679924
99470,100,99470,48.66815
99480,100,99480,48.679924
99490,100,99490,48.6504936
99500,100,99500,48.6446075
99510,100,99510,48.66815
99520,100,99520,48.6622658
99530,100,99530,48.63872
99540,100,99540,48.6446075
99550,100,99550,48.6622658
99560,100,99560,48.679924
99570,100,99570,48.68581
99580,100,99580,48.679924
99590,100,99590,48.66815
99600,100,99600,48.6622658
99610,100,99610,48.66815
99620,100,99620,48.68581
99630,100,99630,48.6504936
99640,100,99640,48.6446075
99650,100,99650,48.6446075
99660,100,99660,48.6504936
99670,100,99670,48.6622658
99680,100,99680,48.6622658
99690,100,99690,48.66815
99700,100,99700,48.63872
99710,100,99710,48.6269455
99720,100,99720,48.679924
99730,100,99730,48.66815
99740,100,99740,48.6446075
99750,100,99750,48.6504936
99760,100,99760,48.6504936
99770,100,99770,48.66815
99780,100,99780,48.6622658
99790,100,99790,48.6446075
99800,100,99800,48.6504936
99810,100,99810,48.6504936
99820,100,99820,48.6504936
99830,100,99830,48.6622658
99840,100,99840,48.66815
99850,100,99850,48.66815
99860,100,99860,48.6504936
99870,100,99870,48.6446075
99880,100,99880,48.6446075
99890,100,99890,48.6504936
99900,100,99900,48.679924
99910,100,99910,48.68581
99920,100,99920,48.6622658
99930,100,99930,48.6446075
99940,100,99940,48.6504936
99950,100,99950,48.66815
99960,100,99960,48.679924
99970,100,99970,48.66815
99980,100,99980,48.679924
99990,100,99990,48.6504936
100000,100,100000,48.6504936
100010,100,100010,48.6446075
100020,100,100020,48.6446075
100030,100,100030,48.6504936
100040,100,100040,48.6446075
100050,100,100050,48.6504936
100060,100,100060,48.6622658
100070,100,100070,48.6504936
100080,100,100080,48.6446075
100090,100,100090,48.68581
100100,100,100100,48.7093544
100110,100,100110,48.679924
100120,100,100120,48.6622658
100130,100,100130,48.6504936
100140,100,100140,48.6504936
100150,100,100150,48.66815
100160,100,100160,48.6622658
100170,100,100170,48.6446075
100180,100,100180,48.6269455
100190,100,100190,48.6504936
100200,100,100200,48.679924
100210,100,100210,48.6446075
100220,100,100220,48.6210632
100230,100,100230,48.6504936
100240,100,100240,48.66815
100250,100,100250,48.6622658
100260,100,100260,48.679924
100270,100,100270,48.679924
100280,100,100280,48.6622658
100290,100,100290,48.6504936
100300,100,100300,48.6622658
100310,100,100310,48.68581
100320,100,100320,48.6622658
100330,100,100330,48.6446075
100340,100,100340,48.6916962
100350,100,100350,48.6916962
100360,100,100360,48.6622658
100370,100,100370,48.6622658
100380,100,100380,48.6504936
100390,100,100390,48.68581
100400,100,100400,48.6916962
100410,100,100410,48.679924
100420,100,100420,48.679924
100430,100,100430,48.679924
100440,100,100440,48.6622658
100450,100,100450,48.63872
100460,100,100460,48.6622658
100470,100,100470,48.6504936
100480,100,100480,48.6446075
100490,100,100490,48.679924
100500,100,100500,48.7093544
100510,100,100510,48.679924
100520,100,100520,48.63872
100530,100,100530,48.6622658
100540,100,100540,48.66815
100550,100,100550,48.6622658
100560,100,100560,48.66815
100570,100,100570,48.66815
100580,100,100580,48.6446075
100590,100,100590,48.6504936
100600,100,100600,48.6622658
100610,100,100610,48.6622658
100620,100,100620,48.6622658
100630,100,100630,48.6504936
100640,100,100640,48.6269455
100650,100,100650,48.6269455
100660,100,100660,48.6446075
100670,100,100670,48.6446075
100680,100,100680,48.6446075
100690,100,100690,48.6446075
100700,100,100700,48.6446075
100710,100,100710,48.66815
100720,100,100720,48.6504936
100730,100,100730,48.63872
100740,100,100740,48.63872
100750,100,100750,48.6210632
100760,100,100760,48.6446075
100770,100,100770,48.6504936
100780,100,100780,48.63872
100790,100,100790,48.6446075
100800,100,100800,48.63872
100810,100,100810,48.6269455
100820,100,100820,48.6622658
100830,100,100830,48.6622658
100840,100,100840,48.6446075
100850,100,100850,48.63872
100860,100,100860,48.63872
100870,100,100870,48.6446075
100880,100,100880,48.6622658
100890,100,100890,48.679924
100900,100,100900,48.66815
100910,100,100910,48.6622658
100920,100,100920,48.679924
100930,100,100930,48.679924
100940,100,100940,48.679924
100950,100,100950,48.68581
100960,100,100960,48.6504936
100970,100,100970,48.63872
100980,100,100980,48.63872
100990,100,100990,48.6504936
101000,100,101000,48.66815
101010,100,101010,48.6622658
101020,100,101020,48.6622658
101030,100,101030,48.6622658
101040,100,101040,48.66815
101050,100,101050,48.68581
101060,100,101060,48.66815
101070,100,101070,48.6622658
101080,100,101080,48.66815
101090,100,101090,48.6504936
101100,100,101100,48.6446075
101110,100,101110,48.6622658
101120,100,101120,48.66815
101130,100,101130,48.6622658
101140,100,101140,48.63872
101150,100,101150,48.6269455
101160,100,101160,48.6622658
101170,100,101170,48.6504936
101180,100,101180,48.6210632
101190,100,101190,48.6446075
101200,100,101200,48.68581
101210,100,101210,48.6622658
101220,100,101220,48.6210632
101230,100,101230,48.6269455
101240,100,101240,48.63872
101250,100,101250,48.6446075
101260,100,101260,48.6446075
101270,100,101270,48.63872
101280,100,101280,48.63872
101290,100,101290,48.6504936
101300,100,101300,48.6504936
101310,100,101310,48.6446075
101320,100,101320,48.6446075
101330,100,101330,48.66815
101340,100,101340,48.679924
101350,100,101350,48.66815
101360,100,101360,48.6446075
101370,100,101370,48.63872
101380,100,101380,48.6622658
101390,100,101390,48.6504936
101400,100,101400,48.6446075
101410,100,101410,48.3856125
101420,100,101420,48.0442123
101430,100,101430,47.9323769
101440,100,101440,47.9618073
101450,100,101450,47.9618073
101460,100,101460,47.94415
101470,100,101470,47.9676933
101480,100,101480,47.9794655
101490,100,101490,47.9676933
101500,100,101500,47.95592
101510,100,101510,47.7087021
101520,100,101520,47.3614159
101530,100,101530,47.2378044
101540,100,101540,47.2554626
101550,100,101550,47.27312
101560,100,101560,47.27312
101570,100,101570,47.26135
101580,100,101580,47.27312
101590,100,101590,47.27312
101600,100,101600,47.2495766
101610,100,101610,47.2495766
101620,100,101620,47.26135
101630,100,101630,47.2554626
101640,100,101640,47.26135
101650,100,101650,47.279007
101660,100,101660,47.27312
101670,100,101670,47.26135
101680,100,101680,47.279007
101690,100,101690,47.279007
101700,100,101700,47.27312
101710,100,101710,47.27312
101720,100,101720,47.26135
101730,100,101730,47.27312
101740,100,101740,47.27312
101750,100,101750,47.2554626
101760,100,101760,47.2378044
101770,100,101770,47.26135
101780,100,101780,47.27312
101790,100,101790,47.27312
101800,100,101800,47.279007
101810,100,101810,47.2495766
101820,100,101820,47.2378044
101830,100,101830,47.26135
101840,100,101840,47.27312
101850,100,101850,47.2554626
101860,100,101860,47.27312
101870,100,101870,47.2966652
101880,100,101880,47.279007
101890,100,101890,47.279007
101900,100,101900,47.284893
101910,100,101910,47.279007
101920,100,101920,47.26135
101930,100,101930,47.2554626
101940,100,101940,47.279007
101950,100,101950,47.30255
101960,100,101960,47.279007
101970,100,101970,47.2966652
101980,100,101980,47.2966652
101990,100,101990,47.279007
102000,100,102000,47.2554626
102010,100,102010,47.2495766
102020,100,102020,47.2554626
102030,100,102030,47.27312
102040,100,102040,47.27312
102050,100,102050,47.2554626
102060,100,102060,47.2495766
102070,100,102070,47.2554626
102080,100,102080,47.2554626
102090,100,102090,47.2554626
102100,100,102100,47.2554626
102110,100,102110,47.27312
102120,100,102120,47.284893
102130,100,102130,47.27312
102140,100,102140,47.26135
102150,100,102150,47.279007
102160,100,102160,47.2966652
102170,100,102170,47.284893
102180,100,102180,47.2554626
102190,100,102190,47.26135
102200,100,102200,47.26135
102210,100,102210,47.26135
102220,100,102220,47.27312
102230,100,102230,47.2495766
102240,100,102240,47.23192
102250,100,102250,47.2378044
102260,100,102260,47.26135
102270,100,102270,47.26135
102280,100,102280,47.279007
102290,100,102290,47.26135
102300,100,102300,47.2554626
102310,100,102310,47.279007
102320,100,102320,47.27312
102330,100,102330,47.26135
102340,100,102340,47.27312
102350,100,102350,47.26135
102360,100,102360,47.26135
102370,100,102370,47.2966652
102380,100,102380,47.32021
102390,100,102390,47.284893
102400,100,102400,47.27312
102410,100,102410,47.2554626
102420,100,102420,47.2495766
102430,100,102430,47.2495766
102440,100,102440,47.27312
102450,100,102450,47.27312
102460,100,102460,47.26135
102470,100,102470,47.26135
102480,100,102480,47.2495766
102490,100,102490,47.2966652
102500,100,102500,47.30255
102510,100,102510,47.27312
102520,100,102520,47.26135
102530,100,102530,47.27312
102540,100,102540,47.27312
102550,100,102550,47.26135
102560,100,102560,47.279007
102570,100,102570,47.279007
102580,100,102580,47.2554626
102590,100,102590,47.26135
102600,100,102600,47.27312
102610,100,102610,47.27312
102620,100,102620,47.27312
102630,100,102630,47.27312
102640,100,102640,47.284893
102650,100,102650,47.279007
102660,100,102660,47.26135
102670,100,102670,47.2554626
102680,100,102680,47.2554626
102690,100,102690,47.27312
102700,100,102700,47.2554626
102710,100,102710,47.2554626
102720,100,102720,47.284893
102730,100,102730,47.27312
102740,100,102740,47.279007
102750,100,102750,47.284893
102760,100,102760,47.279007
102770,100,102770,47.279007
102780,100,102780,47.2554626
102790,100,102790,47.2378044
102800,100,102800,47.26135
102810,100,102810,47.284893
102820,100,102820,47.279007
102830,100,102830,47.26135
102840,100,102840,47.23192
102850,100,102850,47.2378044
102860,100,102860,47.26135
102870,100,102870,47.279007
102880,100,102880,47.2966652
102890,100,102890,47.284893
102900,100,102900,47.2495766
102910,100,102910,47.2554626
102920,100,102920,47.2378044
102930,100,102930,47.2495766
102940,100,102940,47.2554626
102950,100,102950,47.26135
102960,100,102960,47.279007
102970,100,102970,47.27312
102980,100,102980,47.284893
102990,100,102990,47.26135
103000,100,103000,47.2554626
103010,100,103010,47.279007
103020,100,103020,47.27312
103030,100,103030,47.26135
103040,100,103040,47.2495766
103050,100,103050,47.26135
103060,100,103060,47.279007
103070,100,103070,47.284893
103080,100,103080,47.284893
103090,100,103090,47.27312
103100,100,103100,47.26135
103110,100,103110,47.26135
103120,100,103120,47.2554626
103130,100,103130,47.2554626
103140,100,103140,47.27312
103150,100,103150,47.27312
103160,100,103160,47.27312
103170,100,103170,47.26135
103180,100,103180,47.2554626
103190,100,103190,47.26135
103200,100,103200,47.27312
103210,100,103210,47.284893
103220,100,103220,47.30255
103230,100,103230,47.284893
103240,100,103240,47.26135
103250,100,103250,47.26135
103260,100,103260,47.279007
103270,100,103270,47.2495766
103280,100,103280,47.2495766
103290,100,103290,47.26135
103300,100,103300,47.27312
103310,100,103310,47.284893
103320,100,103320,47.279007
103330,100,103330,47.26135
103340,100,103340,47.27312
103350,100,103350,47.279007
103360,100,103360,47.30255
103370,100,103370,47.284893
103380,100,103380,47.2554626
103390,100,103390,47.2495766
103400,100,103400,47.2495766
103410,100,103410,47.2024879
103420,100,103420,46.8610878
103430,100,103430,46.5550041
103440,100,103440,46.5550041
103450,100,103450,46.5550041
103460,100,103460,46.5667763
103470,100,103470,46.57855
103480,100,103480,46.5667763
103490,100,103490,46.5667763
103500,100,103500,46.59032
103510,100,103510,46.5667763
103520,100,103520,46.19006
103530,100,103530,45.84866
103540,100,103540,45.86043
103550,100,103550,45.86043
103560,100,103560,45.8368874
103570,100,103570,45.8251152
103580,100,103580,45.8427734
103590,100,103590,45.8368874
103600,100,103600,45.8368874
103610,100,103610,45.8251152
103620,100,103620,45.4837151
103630,100,103630,45.1305428
103640,100,103640,45.13643
103650,100,103650,45.14232
103660,100,103660,45.13643
103670,100,103670,45.14232
103680,100,103680,45.14232
103690,100,103690,45.1305428
103700,100,103700,45.159977
103710,100,103710,45.1776352
103720,100,103720,45.1305428
103730,100,103730,45.107
103740,100,103740,45.13643
103750,100,103750,45.14232
103760,100,103760,45.15409
103770,100,103770,45.159977
103780,100,103780,45.159977
103790,100,103790,45.15409
103800,100,103800,45.13643
103810,100,103810,45.13643
103820,100,103820,45.14232
103830,100,103830,45.14232
103840,100,103840,45.159977
103850,100,103850,45.159977
103860,100,103860,45.13643
103870,100,103870,45.11877
103880,100,103880,45.13643
103890,100,103890,45.1305428
103900,100,103900,45.11877
103910,100,103910,45.13643
103920,100,103920,45.159977
103930,100,103930,45.15409
103940,100,103940,45.13643
103950,100,103950,45.14232
103960,100,103960,45.13643
103970,100,103970,45.1305428
103980,100,103980,45.11877
103990,100,103990,45.1305428
104000,100,104000,45.1305428
104010,100,104010,45.11877
104020,100,104020,45.13643
104030,100,104030,45.14232
104040,100,104040,45.15409
104050,100,104050,45.14232
104060,100,104060,45.14232
104070,100,104070,45.13643
104080,100,104080,45.13643
104090,100,104090,45.1128845
104100,100,104100,45.11877
104110,100,104110,45.14232
104120,100,104120,45.1305428
104130,100,104130,45.1305428
104140,100,104140,45.159977
104150,100,104150,45.15409
104160,100,104160,45.1305428
104170,100,104170,45.14232
104180,100,104180,45.15409
104190,100,104190,45.13643
104200,100,104200,45.14232
104210,100,104210,45.13643
104220,100,104220,45.13643
104230,100,104230,45.13643
104240,100,104240,45.14232
104250,100,104250,45.15409
104260,100,104260,45.15409
104270,100,104270,45.14232
104280,100,104280,45.14232
104290,100,104290,45.13643
104300,100,104300,45.1305428
104310,100,104310,45.13643
104320,100,104320,45.1305428
104330,100,104330,45.1305428
104340,100,104340,45.13643
104350,100,104350,45.15409
104360,100,104360,45.15409
104370,100,104370,45.14232
104380,100,104380,45.15409
104390,100,104390,45.13643
104400,100,104400,45.14232
104410,100,104410,45.14232
104420,100,104420,45.14232
104430,100,104430,45.15409
104440,100,104440,45.15409
104450,100,104450,45.15409
104460,100,104460,45.1305428
104470,100,104470,45.14232
104480,100,104480,45.15409
104490,100,104490,45.1305428
104500,100,104500,45.15409
104510,100,104510,45.14232
104520,100,104520,45.159977
104530,100,104530,45.165863
104540,100,104540,45.13643
104550,100,104550,45.13643
104560,100,104560,45.1305428
104570,100,104570,45.13643
104580,100,104580,45.165863
104590,100,104590,45.14232
104600,100,104600,45.11877
104610,100,104610,45.1305428
104620,100,104620,45.1128845
104630,100,104630,45.1128845
104640,100,104640,45.1305428
104650,100,104650,45.14232
104660,100,104660,45.1305428
104670,100,104670,45.1305428
104680,100,104680,45.159977
104690,100,104690,45.159977
104700,100,104700,45.14232
104710,100,104710,45.11877
104720,100,104720,45.1305428
104730,100,104730,45.13643
104740,100,104740,45.1305428
104750,100,104750,45.13643
104760,100,104760,45.13643
104770,100,104770,45.13643
104780,100,104780,45.13643
104790,100,104790,45.13643
104800,100,104800,45.15409
104810,100,104810,45.13643
104820,100,104820,45.1305428
104830,100,104830,45.13643
104840,100,104840,45.15409
104850,100,104850,45.14232
104860,100,104860,45.1305428
104870,100,104870,45.13643
104880,100,104880,45.14232
104890,100,104890,45.165863
104900,100,104900,45.15409
104910,100,104910,45.1305428
104920,100,104920,45.159977
104930,100,104930,45.165863
104940,100,104940,45.15409
104950,100,104950,45.13643
104960,100,104960,45.13643
104970,100,104970,45.15409
104980,100,104980,45.13643
104990,100,104990,45.15409
105000,100,105000,45.15409
105010,100,105010,45.11877
105020,100,105020,45.11877
105030,100,105030,45.1305428
105040,100,105040,45.159977
105050,100,105050,45.1776352
105060,100,105060,45.159977
105070,100,105070,45.15409
105080,100,105080,45.15409
105090,100,105090,45.165863
105100,100,105100,45.159977
105110,100,105110,45.1305428
105120,100,105120,45.1305428
105130,100,105130,45.14232
105140,100,105140,45.13643
105150,100,105150,45.13643
105160,100,105160,45.1305428
105170,100,105170,45.14232
105180,100,105180,45.165863
105190,100,105190,45.1776352
105200,100,105200,45.15409
105210,100,105210,45.14232
105220,100,105220,45.15409
105230,100,105230,45.14232
105240,100,105240,45.14232
105250,100,105250,45.14232
105260,100,105260,45.15409
105270,100,105270,45.1305428
105280,100,105280,45.13643
105290,100,105290,45.15409
105300,100,105300,45.13643
105310,100,105310,45.13643
105320,100,105320,45.1305428
105330,100,105330,45.1305428
105340,100,105340,45.15409
105350,100,105350,45.159977
105360,100,105360,45.14232
105370,100,105370,45.14232
105380,100,105380,45.13643
105390,100,105390,45.1305428
105400,100,105400,45.1305428
105410,100,105410,45.15409
105420,100,105420,45.14232
105430,100,105430,45.1305428
105440,100,105440,45.13643
105450,100,105450,45.1305428
105460,100,105460,45.14232
105470,100,105470,45.159977
105480,100,105480,45.159977
105490,100,105490,45.14232
105500,100,105500,45.13643
105510,100,105510,45.15409
105520,100,105520,45.159977
105530,100,105530,45.159977
105540,100,105540,45.15409
105550,100,105550,45.11877
105560,100,105560,45.1128845
105570,100,105570,45.1305428
105580,100,105580,45.11877
105590,100,105590,45.11877
105600,100,105600,45.15409
105610,100,105610,45.15409
105620,100,105620,45.13643
105630,100,105630,45.13643
105640,100,105640,45.13643
105650,100,105650,45.1305428
105660,100,105660,45.14232
105670,100,105670,45.159977
105680,100,105680,45.15409
105690,100,105690,45.14232
105700,100,105700,45.15409
105710,100,105710,45.165863
105720,100,105720,45.159977
105730,100,105730,45.159977
105740,100,105740,45.15409
105750,100,105750,45.13643
105760,100,105760,45.13643
105770,100,105770,45.1305428
105780,100,105780,45.14232
105790,100,105790,45.14232
105800,100,105800,45.13643
105810,100,105810,45.14232
105820,100,105820,45.159977
105830,100,105830,45.165863
105840,100,105840,45.14232
105850,100,105850,45.1305428
105860,100,105860,45.1305428
105870,100,105870,45.11877
105880,100,105880,45.1305428
105890,100,105890,45.14232
105900,100,105900,45.15409
105910,100,105910,45.13643
105920,100,105920,45.0481377
105930,100,105930,44.68908
105940,100,105940,44.424202
105950,100,105950,44.424202
105960,100,105960,44.430088
105970,100,105970,44.4477463
105980,100,105980,44.45952
105990,100,105990,44.4536324
106000,100,106000,44.4536324
106010,100,106010,44.4536324
106020,100,106020,44.430088
106030,100,106030,44.424202
106040,100,106040,44.430088
106050,100,106050,44.430088
106060,100,106060,44.41243
106070,100,106070,44.41243
106080,100,106080,44.430088
106090,100,106090,44.4359741
106100,100,106100,44.4477463
106110,100,106110,44.430088
106120,100,106120,44.424202
106130,100,106130,44.4359741
106140,100,106140,44.4536324
106150,100,106150,44.4477463
106160,100,106160,44.430088
106170,100,106170,44.430088
106180,100,106180,44.41243
106190,100,106190,44.424202
106200,100,106200,44.4536324
106210,100,106210,44.45952
106220,100,106220,44.4477463
106230,100,106230,44.430088
106240,100,106240,44.430088
106250,100,106250,44.430088
106260,100,106260,44.4359741
106270,100,106270,44.430088
106280,100,106280,44.424202
106290,100,106290,44.4359741
106300,100,106300,44.4477463
106310,100,106310,44.4359741
106320,100,106320,44.4359741
106330,100,106330,44.4359741
106340,100,106340,44.430088
106350,100,106350,44.4359741
106360,100,106360,44.424202
106370,100,106370,44.4359741
106380,100,106380,44.4477463
106390,100,106390,44.4477463
106400,100,106400,44.4477463
106410,100,106410,44.4477463
106420,100,106420,44.47129
106430,100,106430,44.45952
106440,100,106440,44.4477463
106450,100,106450,44.4359741
106460,100,106460,44.4477463
106470,100,106470,44.4477463
106480,100,106480,44.4359741
106490,100,106490,44.4359741
106500,100,106500,44.430088
106510,100,106510,44.4477463
106520,100,106520,44.45952
106530,100,106530,44.4359741
106540,100,106540,44.4536324
106550,100,106550,44.4477463
106560,100,106560,44.4359741
106570,100,106570,44.4536324
106580,100,106580,44.4477463
106590,100,106590,44.424202
106600,100,106600,44.430088
106610,100,106610,44.430088
106620,100,106620,44.41243
106630,100,106630,44.07103
106640,100,106640,43.71197
106650,100,106650,43.7060852
106660,100,106660,43.7060852
106670,100,106670,43.7237434
106680,100,106680,43.7237434
106690,100,106690,43.7060852
106700,100,106700,43.7060852
106710,100,106710,43.72963
106720,100,106720,43.72963
106730,100,106730,43.7002
106740,100,106740,43.688427
106750,100,106750,43.71197
106760,100,106760,43.71197
106770,100,106770,43.7002
106780,100,106780,43.7060852
106790,100,106790,43.71197
106800,100,106800,43.71197
106810,100,106810,43.7472878
106820,100,106820,43.7531738
106830,100,106830,43.71197
106840,100,106840,43.71197
106850,100,106850,43.7002
106860,100,106860,43.688427
106870,100,106870,43.688427
106880,100,106880,43.7002
106890,100,106890,43.7237434
106900,100,106900,43.7002
106910,100,106910,43.7060852
106920,100,106920,43.7060852
106930,100,106930,43.7060852
106940,100,106940,43.71197
106950,100,106950,43.68254
106960,100,106960,43.688427
106970,100,106970,43.688427
106980,100,106980,43.7002
106990,100,106990,43.688427
107000,100,107000,43.7002
107010,100,107010,43.72963
107020,100,107020,43.7060852
107030,100,107030,43.7002
107040,100,107040,43.71197
107050,100,107050,43.7060852
107060,100,107060,43.6766548
107070,100,107070,43.68254
107080,100,107080,43.71197
107090,100,107090,43.7414
107100,100,107100,43.7531738
107110,100,107110,43.7414
107120,100,107120,43.7237434
107130,100,107130,43.435318
107140,100,107140,43.4
107150,100,107150,43.4
107160,100,107160,43.4
107170,100,107170,43.4
107180,100,107180,43.4
107190,100,107190,43.4
107200,100,107200,43.4
107210,100,107210,43.4
107220,100,107220,43.4
107230,100,107230,43.4
107240,100,107240,43.4
107250,100,107250,43.4
107260,100,107260,43.4
107270,100,107270,43.4
107280,100,107280,43.4
107290,100,107290,43.4
107300,100,107300,43.4
107310,100,107310,43.4
107320,100,107320,43.4
107330,100,107330,43.4
107340,100,107340,43.4
107350,100,107350,43.4
107360,100,107360,43.4
107370,100,107370,43.4
107380,100,107380,43.4
107390,100,107390,43.4
107400,100,107400,43.4
107410,100,107410,43.4
107420,100,107420,43.4
107430,100,107430,43.4
107440,100,107440,43.4
107450,100,107450,43.4
107460,100,107460,43.4
107470,100,107470,43.4
107480,100,107480,43.4
107490,100,107490,43.4
107500,100,107500,43.4
107510,100,107510,43.4
107520,100,107520,43.4
107530,100,107530,43.4
107540,100,107540,43.4
107550,100,107550,43.4
107560,100,107560,43.4
107570,100,107570,43.4
107580,100,107580,43.4
107590,100,107590,43.4
107600,100,107600,43.4
107610,100,107610,43.4
107620,100,107620,43.4
107630,100,107630,43.4
107640,100,107640,43.4
107650,100,107650,43.4
107660,100,107660,43.4
107670,100,107670,43.4
107680,100,107680,43.4
107690,100,107690,43.4
107700,100,107700,43.4
107710,100,107710,43.4
107720,100,107720,43.4
107730,100,107730,43.4
107740,100,107740,43.4
107750,100,107750,43.4
107760,100,107760,43.4
107770,100,107770,43.4
107780,100,107780,43.4
107790,100,107790,43.4
107800,100,107800,43.4
107810,100,107810,43.4
107820,100,107820,43.4
107830,100,107830,43.4
107840,100,107840,43.4
107850,100,107850,43.4
107860,100,107860,43.4
107870,100,107870,43.4
107880,100,107880,43.4
107890,100,107890,43.4
107900,100,107900,43.4
107910,100,107910,43.4
107920,100,107920,43.4
107930,100,107930,43.4
107940,100,107940,43.4
107950,100,107950,43.4
107960,100,107960,43.4
107970,100,107970,43.4
107980,100,107980,43.4
107990,100,107990,43.4
108000,100,108000,43.4
108010,100,108010,43.4
108020,100,108020,43.4
108030,100,108030,43.4
108040,100,108040,43.4
108050,100,108050,43.4
108060,100,108060,43.4
108070,100,108070,43.4
108080,100,108080,43.4
108090,100,108090,43.4
108100,100,108100,43.4
108110,100,108110,43.4
108120,100,108120,43.4
108130,100,108130,43.4
108140,100,108140,43.4
108150,100,108150,43.4
108160,100,108160,43.4
108170,100,108170,43.4
108180,100,108180,43.4
108190,100,108190,43.4
108200,100,108200,43.4
108210,100,108210,43.4
108220,100,108220,43.4
108230,100,108230,43.4
108240,100,108240,43.4
108250,100,108250,43.4
108260,100,108260,43.4
108270,100,108270,43.4
108280,100,108280,43.4
108290,100,108290,43.4
108300,100,108300,43.4
108310,100,108310,43.4
108320,100,108320,43.4
108330,100,108330,43.4
108340,100,108340,43.4
108350,100,108350,43.4
108360,100,108360,43.4
108370,100,108370,43.4
108380,100,108380,43.4
108390,100,108390,43.4
108400,100,108400,43.4
108410,100,108410,43.4
108420,100,108420,43.4
108430,100,108430,43.4
108440,100,108440,43.4
108450,100,108450,43.4
108460,100,108460,43.4
108470,100,108470,43.4
108480,100,108480,43.4
108490,100,108490,43.4
108500,100,108500,43.4
108510,100,108510,43.4
108520,100,108520,43.4
108530,100,108530,43.4
108540,100,108540,43.4
108550,100,108550,43.4
108560,100,108560,43.4
108570,100,108570,43.4
108580,100,108580,43.4
108590,100,108590,43.4
108600,100,108600,43.4
108610,100,108610,43.4
108620,100,108620,43.4
108630,100,108630,43.4
108640,100,108640,43.4
108650,100,108650,43.4
108660,100,108660,43.4
108670,100,108670,43.4
108680,100,108680,43.4
108690,100,108690,43.4
108700,100,108700,43.4
108710,100,108710,43.4
108720,100,108720,43.4
108730,100,108730,43.4
108740,100,108740,43.4
108750,100,108750,43.4
108760,100,108760,43.4
108770,100,108770,43.4
108780,100,108780,43.4
108790,100,108790,43.4
108800,100,108800,43.4
108810,100,108810,43.4
108820,100,108820,43.4
108830,100,108830,43.4
108840,100,108840,43.4
108850,100,108850,43.4
108860,100,108860,43.4
108870,100,108870,43.4
108880,100,108880,43.4
108890,100,108890,43.4
108900,100,108900,43.4
108910,100,108910,43.4
108920,100,108920,43.4
108930,100,108930,43.4
108940,100,108940,43.4
108950,100,108950,43.4
108960,100,108960,43.4
108970,100,108970,43.4
108980,100,108980,43.4
108990,100,108990,43.4
109000,100,109000,43.4
109010,100,109010,43.4
109020,100,109020,43.4
109030,100,109030,43.4
109040,100,109040,43.4
109050,100,109050,43.4
109060,100,109060,43.4
109070,100,109070,43.4
109080,100,109080,43.4
109090,100,109090,43.4
109100,100,109100,43.4
109110,100,109110,43.4
109120,100,109120,43.4
109130,100,109130,43.4
109140,100,109140,43.4
109150,100,109150,43.4
109160,100,109160,43.4
109170,100,109170,43.4
109180,100,109180,43.4
109190,100,109190,43.4
109200,100,109200,43.4
109210,100,109210,43.4
109220,100,109220,43.4
109230,100,109230,43.4
109240,100,109240,43.4
109250,100,109250,43.4
109260,100,109260,43.4
109270,100,109270,43.4
109280,100,109280,43.4
109290,100,109290,43.4
109300,100,109300,43.4
109310,100,109310,43.4
109320,100,109320,43.4
109330,100,109330,43.4
109340,100,109340,43.4
109350,100,109350,43.4
109360,100,109360,43.4
109370,100,109370,43.4
109380,100,109380,43.4
109390,100,109390,43.4
109400,100,109400,43.4
109410,100,109410,43.4
109420,100,109420,43.4
109430,100,109430,43.4
109440,100,109440,43.4
109450,100,109450,43.4
109460,100,109460,43.4
109470,100,109470,43.4
109480,100,109480,43.4
109490,100,109490,43.4
