SymbolName	MAIN.LT1mm	SymbolName	MAIN.LT2mm	SymbolName	MAIN.PDT1bar	SymbolName	MAIN.PDT2bar	SymbolName	MAIN.PT1bar	SymbolName	MAIN.PT2bar	SymbolName	MAIN.TT1c	SymbolName	MAIN.Motor_ON_OFF
NetID	5.112.67.239.1.1	NetID	5.112.67.239.1.1	NetID	5.112.67.239.1.1	NetID	5.112.67.239.1.1	NetID	5.112.67.239.1.1	NetID	5.112.67.239.1.1	NetID	5.112.67.239.1.1	NetID	5.112.67.239.1.1
Port	851	Port	851	Port	851	Port	851	Port	851	Port	851	Port	851	Port	851
Offset	0	Offset	0	Offset	0	Offset	0	Offset	0	Offset	0	Offset	0	Offset	0
ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1
BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff
Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)
Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1
Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0

24570	37.7119255	24570	42	24570	0.038431108	24570	0.004	24570	0.2904068	24570	0.08012207	24570	16.2953568	24570	1
24580	37.6906738	24580	42	24580	0.038431108	24580	0.004	24580	0.289862961	24580	0.08048463	24580	16.2587357	24580	1
24590	37.6906738	24590	42	24590	0.0384069346	24590	0.004	24590	0.290225536	24590	0.0806659162	24590	16.26789	24590	1
24600	37.6959839	24600	42	24600	0.03839485	24600	0.004	24600	0.289862961	24600	0.08012207	24600	16.2953568	24600	1
24610	37.7172356	24610	42	24610	0.038431108	24610	0.004	24610	0.289862961	24610	0.08084719	24610	16.26789	24610	1
24620	37.7172356	24620	42	24620	0.0384431928	24620	0.004	24620	0.2904068	24620	0.08084719	24620	16.2587357	24620	1
24630	37.7119255	24630	42	24630	0.0384794474	24630	0.004	24630	0.290225536	24630	0.0799407959	24630	16.2862015	24630	1
24640	37.70661	24640	42	24640	0.0385398753	24640	0.004	24640	0.289862961	24640	0.08012207	24640	16.2953568	24640	1
24650	37.70661	24650	42	24650	0.03855196	24650	0.004	24650	0.289681673	24650	0.0806659162	24650	16.3136673	24650	1
24660	37.70661	24660	42	24660	0.0385882147	24660	0.004	24660	0.289862961	24660	0.08012207	24660	16.2953568	24660	1
24670	37.7119255	24670	42	24670	0.0386244729	24670	0.004	24670	0.289862961	24670	0.07975951	24670	16.3136673	24670	1
24680	37.7278633	24680	42	24680	0.0386244729	24680	0.004	24680	0.289862961	24680	0.0799407959	24680	16.3136673	24680	1
24690	37.6959839	24690	42	24690	0.0386486426	24690	0.004	24690	0.290225536	24690	0.07975951	24690	16.2587357	24690	1
24700	37.7119255	24700	42	24700	0.03873324	24700	0.004	24700	0.289319128	24700	0.08012207	24700	16.24958	24700	1
24710	37.7172356	24710	42	24710	0.038805753	24710	0.004	24710	0.289319128	24710	0.0806659162	24710	16.2862015	24710	1
24720	37.6959839	24720	42	24720	0.0388540924	24720	0.004	24720	0.289319128	24720	0.08012207	24720	16.3319778	24720	1
24730	37.6959839	24730	42	24730	0.0388299227	24730	0.004	24730	0.289319128	24730	0.08048463	24730	16.2953568	24730	1
24740	37.7119255	24740	42	24740	0.0388540924	24740	0.004	24740	0.289862961	24740	0.08048463	24740	16.2953568	24740	1
24750	37.7278633	24750	42	24750	0.038878262	24750	0.004	24750	0.289681673	24750	0.07939695	24750	16.2953568	24750	1
24760	37.7331772	24760	42	24760	0.03891452	24760	0.004	24760	0.289319128	24760	0.07975951	24760	16.2953568	24760	1
24770	37.7331772	24770	42	24770	0.0389507748	24770	0.004	24770	0.290225536	24770	0.08084719	24770	16.2953568	24770	1
24780	37.7438	24780	42	24780	0.0390232876	24780	0.004	24780	0.289862961	24780	0.08084719	24780	16.3136673	24780	1
24790	37.7172356	24790	42	24790	0.039071627	24790	0.004	24790	0.289319128	24790	0.08012207	24790	16.3136673	24790	1
24800	37.70661	24800	42	24800	0.0390232876	24800	0.004	24800	0.289862961	24800	0.07975951	24800	16.3136673	24800	1
24810	37.7172356	24810	42	24810	0.0390474573	24810	0.004	24810	0.290225536	24810	0.0799407959	24810	16.3136673	24810	1
24820	37.7278633	24820	42	24820	0.0390958	24820	0.004	24820	0.290225536	24820	0.08048463	24820	16.3136673	24820	1
24830	37.7331772	24830	42	24830	0.0390595421	24830	0.004	24830	0.290225536	24830	0.08048463	24830	16.2953568	24830	1
24840	37.7278633	24840	42	24840	0.039071627	24840	0.004	24840	0.290225536	24840	0.08084719	24840	16.2587357	24840	1
24850	37.7172356	24850	42	24850	0.0390958	24850	0.004	24850	0.290225536	24850	0.08084719	24850	16.26789	24850	1
24860	37.70661	24860	42	24860	0.0390958	24860	0.004	24860	0.289862961	24860	0.08084719	24860	16.2862015	24860	1
24870	37.70661	24870	42	24870	0.0391078852	24870	0.004	24870	0.2904068	24870	0.08084719	24870	16.3136673	24870	1
24880	37.7331772	24880	42	24880	0.039180398	24880	0.004	24880	0.2904068	24880	0.0799407959	24880	16.2953568	24880	1
24890	37.7172356	24890	42	24890	0.039180398	24890	0.004	24890	0.289862961	24890	0.0799407959	24890	16.2862015	24890	1
24900	37.7331772	24900	42	24900	0.0391924828	24900	0.004	24900	0.289862961	24900	0.08084719	24900	16.3136673	24900	1
24910	37.7331772	24910	42	24910	0.0392891653	24910	0.004	24910	0.289862961	24910	0.0806659162	24910	16.3228226	24910	1
24920	37.7172356	24920	42	24920	0.03932542	24920	0.004	24920	0.289862961	24920	0.0799407959	24920	16.3502884	24920	1
24930	37.7278633	24930	42	24930	0.03934959	24930	0.004	24930	0.289862961	24930	0.08048463	24930	16.2862015	24930	1
24940	37.6959839	24940	42	24940	0.03934959	24940	0.004	24940	0.289681673	24940	0.0806659162	24940	16.2587357	24940	1
24950	37.68536	24950	42	24950	0.03934959	24950	0.004	24950	0.289681673	24950	0.08084719	24950	16.26789	24950	1
24960	37.6906738	24960	42	24960	0.03948253	24960	0.004	24960	0.290225536	24960	0.08120975	24960	16.26789	24960	1
24970	37.7119255	24970	42	24970	0.0395792127	24970	0.004	24970	0.290225536	24970	0.0806659162	24970	16.3136673	24970	1
24980	37.6906738	24980	42	24980	0.03954296	24980	0.004	24980	0.2904068	24980	0.08012207	24980	16.3228226	24980	1
24990	37.6694221	24990	42	24990	0.03948253	24990	0.004	24990	0.2904068	24990	0.0799407959	24990	16.3136673	24990	1
25000	37.68536	25000	42	25000	0.03953087	25000	0.004	25000	0.2904068	25000	0.0799407959	25000	16.2953568	25000	1
25010	37.6906738	25010	42	25010	0.0396517254	25010	0.004	25010	0.2904068	25010	0.08012207	25010	16.3136673	25010	1
25020	37.7119255	25020	42	25020	0.03966381	25020	0.004	25020	0.290588081	25020	0.0799407959	25020	16.3319778	25020	1
25030	37.70661	25030	42	25030	0.0396154672	25030	0.004	25030	0.290225536	25030	0.07975951	25030	16.3228226	25030	1
25040	37.7119255	25040	42	25040	0.0396758951	25040	0.004	25040	0.289681673	25040	0.07975951	25040	16.3136673	25040	1
25050	37.7438	25050	42	25050	0.03972424	25050	0.004	25050	0.288956553	25050	0.0806659162	25050	16.3228226	25050	1
25060	37.7278633	25060	42	25060	0.03972424	25060	0.004	25060	0.288956553	25060	0.08084719	25060	16.3502884	25060	1
25070	37.7172356	25070	42	25070	0.0397725776	25070	0.004	25070	0.289319128	25070	0.08012207	25070	16.3594437	25070	1
25080	37.6959839	25080	42	25080	0.0398088321	25080	0.004	25080	0.289681673	25080	0.08048463	25080	16.3136673	25080	1
25090	37.6906738	25090	42	25090	0.03986926	25090	0.004	25090	0.289681673	25090	0.08012207	25090	16.2953568	25090	1
25100	37.7331772	25100	42	25100	0.03982092	25100	0.004	25100	0.289681673	25100	0.07975951	25100	16.3319778	25100	1
25110	37.70661	25110	42	25110	0.03982092	25110	0.004	25110	0.289681673	25110	0.07975951	25110	16.3228226	25110	1
25120	37.68536	25120	42	25120	0.0399176031	25120	0.004	25120	0.289862961	25120	0.07975951	25120	16.2953568	25120	1
25130	37.7172356	25130	42	25130	0.0399417728	25130	0.004	25130	0.290225536	25130	0.08048463	25130	16.3136673	25130	1
25140	37.7119255	25140	42	25140	0.0399176031	25140	0.004	25140	0.2904068	25140	0.08084719	25140	16.3136673	25140	1
25150	37.70661	25150	42	25150	0.0399538577	25150	0.004	25150	0.2904068	25150	0.0806659162	25150	16.2953568	25150	1
25160	37.7119255	25160	42	25160	0.0400022	25160	0.004	25160	0.289681673	25160	0.08048463	25160	16.2862015	25160	1
25170	37.7172356	25170	42	25170	0.0400384553	25170	0.004	25170	0.28913784	25170	0.08084719	25170	16.2587357	25170	1
25180	37.7172356	25180	42	25180	0.0400142856	25180	0.004	25180	0.289862961	25180	0.08120975	25180	16.3136673	25180	1
25190	37.6959839	25190	42	25190	0.04005054	25190	0.004	25190	0.290225536	25190	0.0806659162	25190	16.3319778	25190	1
25200	37.6906738	25200	42	25200	0.0400988832	25200	0.004	25200	0.28913784	25200	0.08157231	25200	16.3228226	25200	1
25210	37.6959839	25210	42	25210	0.0400867946	25210	0.004	25210	0.28913784	25210	0.08139104	25210	16.3594437	25210	1
25220	37.6906738	25220	42	25220	0.0401230529	25220	0.004	25220	0.289862961	25220	0.08048463	25220	16.2953568	25220	1
25230	37.6906738	25230	42	25230	0.0401230529	25230	0.004	25230	0.290588081	25230	0.08048463	25230	16.2221146	25230	1
25240	37.7172356	25240	42	25240	0.0401351377	25240	0.004	25240	0.289681673	25240	0.08012207	25240	16.26789	25240	1
25250	37.7172356	25250	42	25250	0.04023182	25250	0.004	25250	0.289319128	25250	0.0799407959	25250	16.2862015	25250	1
25260	37.7172356	25260	42	25260	0.0401472226	25260	0.004	25260	0.288956553	25260	0.07975951	25260	16.26789	25260	1
25270	37.7172356	25270	42	25270	0.0400867946	25270	0.004	25270	0.28913784	25270	0.08084719	25270	16.26789	25270	1
25280	37.6959839	25280	42	25280	0.0401351377	25280	0.004	25280	0.290588081	25280	0.08120975	25280	16.2862015	25280	1
25290	37.6906738	25290	42	25290	0.04018348	25290	0.004	25290	0.290588081	25290	0.0806659162	25290	16.2862015	25290	1
25300	37.6959839	25300	42	25300	0.0401472226	25300	0.004	25300	0.2904068	25300	0.08012207	25300	16.2862015	25300	1
25310	37.7172356	25310	42	25310	0.0401351377	25310	0.004	25310	0.290225536	25310	0.0799407959	25310	16.2862015	25310	1
25320	37.7331772	25320	42	25320	0.0401472226	25320	0.004	25320	0.290225536	25320	0.0799407959	25320	16.2587357	25320	1
25330	37.7278633	25330	42	25330	0.0401713923	25330	0.004	25330	0.289862961	25330	0.07939695	25330	16.2221146	25330	1
25340	37.7172356	25340	42	25340	0.0401955657	25340	0.004	25340	0.290588081	25340	0.0790343955	25340	16.24958	25340	1
25350	37.70661	25350	42	25350	0.04018348	25350	0.004	25350	0.290950656	25350	0.07939695	25350	16.2953568	25350	1
25360	37.68536	25360	42	25360	0.0401713923	25360	0.004	25360	0.290225536	25360	0.0806659162	25360	16.2587357	25360	1
25370	37.68536	25370	42	25370	0.0401472226	25370	0.004	25370	0.290225536	25370	0.08084719	25370	16.2953568	25370	1
25380	37.6906738	25380	42	25380	0.0401713923	25380	0.004	25380	0.290588081	25380	0.0806659162	25380	16.2953568	25380	1
25390	37.7172356	25390	42	25390	0.0401713923	25390	0.004	25390	0.2904068	25390	0.08084719	25390	16.26789	25390	1
25400	37.7331772	25400	42	25400	0.04018348	25400	0.004	25400	0.290225536	25400	0.08120975	25400	16.2862015	25400	1
25410	37.70661	25410	42	25410	0.0402197354	25410	0.004	25410	0.290225536	25410	0.08084719	25410	16.2953568	25410	1
25420	37.6906738	25420	42	25420	0.0401955657	25420	0.004	25420	0.290225536	25420	0.0806659162	25420	16.3228226	25420	1
25430	37.6906738	25430	42	25430	0.0401472226	25430	0.004	25430	0.290225536	25430	0.08048463	25430	16.2953568	25430	1
25440	37.7172356	25440	42	25440	0.0401472226	25440	0.004	25440	0.290225536	25440	0.0806659162	25440	16.2587357	25440	1
25450	37.7331772	25450	42	25450	0.0401472226	25450	0.004	25450	0.2904068	25450	0.08084719	25450	16.23127	25450	1
25460	37.7119255	25460	42	25460	0.0401713923	25460	0.004	25460	0.290225536	25460	0.08012207	25460	16.23127	25460	1
25470	37.7278633	25470	42	25470	0.0402680747	25470	0.004	25470	0.290225536	25470	0.08048463	25470	16.26789	25470	1
25480	37.749115	25480	42	25480	0.0402801633	25480	0.004	25480	0.289681673	25480	0.08048463	25480	16.2953568	25480	1
25490	37.7438	25490	42	25490	0.0402801633	25490	0.004	25490	0.289319128	25490	0.08048463	25490	16.3136673	25490	1
25500	37.7331772	25500	42	25500	0.0403164178	25500	0.004	25500	0.289862961	25500	0.08048463	25500	16.2953568	25500	1
25510	37.70661	25510	42	25510	0.0403164178	25510	0.004	25510	0.290225536	25510	0.08012207	25510	16.2953568	25510	1
25520	37.70661	25520	42	25520	0.0403405875	25520	0.004	25520	0.289862961	25520	0.08048463	25520	16.3319778	25520	1
25530	37.6959839	25530	42	25530	0.0404251851	25530	0.004	25530	0.290225536	25530	0.0806659162	25530	16.3136673	25530	1
25540	37.6959839	25540	42	25540	0.04047353	25540	0.004	25540	0.2904068	25540	0.08084719	25540	16.2587357	25540	1
25550	37.7172356	25550	42	25550	0.0404976979	25550	0.004	25550	0.2904068	25550	0.0806659162	25550	16.23127	25550	1
25560	37.70661	25560	42	25560	0.0405218676	25560	0.004	25560	0.289319128	25560	0.08048463	25560	16.2587357	25560	1
25570	37.6906738	25570	42	25570	0.04059438	25570	0.004	25570	0.28913784	25570	0.08048463	25570	16.2587357	25570	1
25580	37.70661	25580	42	25580	0.0406668931	25580	0.004	25580	0.289862961	25580	0.07975951	25580	16.26789	25580	1
25590	37.749115	25590	42	25590	0.0407152325	25590	0.004	25590	0.289862961	25590	0.07939695	25590	16.2953568	25590	1
25600	37.7438	25600	42	25600	0.0407152325	25600	0.004	25600	0.289681673	25600	0.0799407959	25600	16.26789	25600	1
25610	37.7172356	25610	42	25610	0.0406668931	25610	0.004	25610	0.289681673	25610	0.08012207	25610	16.26789	25610	1
25620	37.7172356	25620	42	25620	0.04079983	25620	0.004	25620	0.289862961	25620	0.08048463	25620	16.2862015	25620	1
25630	37.70661	25630	42	25630	0.04093277	25630	0.004	25630	0.289862961	25630	0.08012207	25630	16.26789	25630	1
25640	37.70661	25640	42	25640	0.0409690253	25640	0.004	25640	0.290225536	25640	0.08048463	25640	16.26789	25640	1
25650	37.6959839	25650	42	25650	0.04101737	25650	0.004	25650	0.290225536	25650	0.08120975	25650	16.26789	25650	1
25660	37.70661	25660	42	25660	0.0410898775	25660	0.004	25660	0.289862961	25660	0.08084719	25660	16.2862015	25660	1
25670	37.7119255	25670	42	25670	0.0411261357	25670	0.004	25670	0.289681673	25670	0.08012207	25670	16.2862015	25670	1
25680	37.70661	25680	42	25680	0.0411261357	25680	0.004	25680	0.289319128	25680	0.0806659162	25680	16.2953568	25680	1
25690	37.6959839	25690	42	25690	0.0411744751	25690	0.004	25690	0.289681673	25690	0.08139104	25690	16.2953568	25690	1
25700	37.7119255	25700	42	25700	0.04118656	25700	0.004	25700	0.289319128	25700	0.08048463	25700	16.3136673	25700	1
25710	37.70661	25710	42	25710	0.0412590727	25710	0.004	25710	0.290225536	25710	0.0799407959	25710	16.3319778	25710	1
25720	37.70661	25720	42	25720	0.0413315855	25720	0.004	25720	0.290588081	25720	0.07975951	25720	16.2862015	25720	1
25730	37.7278633	25730	42	25730	0.0413315855	25730	0.004	25730	0.2904068	25730	0.08012207	25730	16.3228226	25730	1
25740	37.7331772	25740	42	25740	0.04137993	25740	0.004	25740	0.289319128	25740	0.08084719	25740	16.3136673	25740	1
25750	37.75443	25750	42	25750	0.0414524376	25750	0.004	25750	0.289681673	25750	0.08048463	25750	16.2587357	25750	1
25760	37.7438	25760	42	25760	0.0414886959	25760	0.004	25760	0.290588081	25760	0.0806659162	25760	16.2862015	25760	1
25770	37.7119255	25770	42	25770	0.0415370353	25770	0.004	25770	0.290225536	25770	0.0806659162	25770	16.3228226	25770	1
25780	37.70661	25780	42	25780	0.04154912	25780	0.004	25780	0.289681673	25780	0.08048463	25780	16.3228226	25780	1
25790	37.6906738	25790	42	25790	0.04158538	25790	0.004	25790	0.289862961	25790	0.08048463	25790	16.2953568	25790	1
25800	37.6906738	25800	42	25800	0.04165789	25800	0.004	25800	0.290225536	25800	0.08012207	25800	16.2587357	25800	1
25810	37.6959839	25810	42	25810	0.0416941456	25810	0.004	25810	0.290225536	25810	0.0806659162	25810	16.2587357	25810	1
25820	37.7172356	25820	42	25820	0.04170623	25820	0.004	25820	0.290225536	25820	0.08120975	25820	16.26789	25820	1
25830	37.7119255	25830	42	25830	0.041742485	25830	0.004	25830	0.289681673	25830	0.08139104	25830	16.2953568	25830	1
25840	37.68536	25840	42	25840	0.0418391675	25840	0.004	25840	0.290225536	25840	0.08084719	25840	16.3136673	25840	1
25850	37.68536	25850	42	25850	0.04191168	25850	0.004	25850	0.2904068	25850	0.0799407959	25850	16.3136673	25850	1
25860	37.70661	25860	42	25860	0.04188751	25860	0.004	25860	0.289862961	25860	0.08048463	25860	16.3319778	25860	1
25870	37.70661	25870	42	25870	0.04188751	25870	0.004	25870	0.289319128	25870	0.0806659162	25870	16.3319778	25870	1
25880	37.6959839	25880	42	25880	0.04191168	25880	0.004	25880	0.289681673	25880	0.08048463	25880	16.3136673	25880	1
25890	37.6959839	25890	42	25890	0.04197211	25890	0.004	25890	0.289862961	25890	0.07975951	25890	16.26789	25890	1
25900	37.6959839	25900	42	25900	0.0420204476	25900	0.004	25900	0.290225536	25900	0.08012207	25900	16.3228226	25900	1
25910	37.7172356	25910	42	25910	0.0421171337	25910	0.004	25910	0.290225536	25910	0.0806659162	25910	16.3685989	25910	1
25920	37.7119255	25920	42	25920	0.0421654731	25920	0.004	25920	0.289862961	25920	0.08084719	25920	16.3228226	25920	1
25930	37.7172356	25930	42	25930	0.0421654731	25930	0.004	25930	0.289862961	25930	0.08157231	25930	16.2953568	25930	1
25940	37.7438	25940	42	25940	0.0421654731	25940	0.004	25940	0.289862961	25940	0.08120975	25940	16.2953568	25940	1
25950	37.7172356	25950	42	25950	0.0422017276	25950	0.004	25950	0.290225536	25950	0.08120975	25950	16.2587357	25950	1
25960	37.7278633	25960	42	25960	0.04229841	25960	0.004	25960	0.2904068	25960	0.08120975	25960	16.3136673	25960	1
25970	37.749115	25970	42	25970	0.04229841	25970	0.004	25970	0.290225536	25970	0.0806659162	25970	16.3136673	25970	1
25980	37.7278633	25980	42	25980	0.04229841	25980	0.004	25980	0.289319128	25980	0.08120975	25980	16.26789	25980	1
25990	37.7438	25990	42	25990	0.042358838	25990	0.004	25990	0.289319128	25990	0.08157231	25990	16.26789	25990	1
26000	37.7278633	26000	42	26000	0.04233467	26000	0.004	26000	0.290225536	26000	0.0806659162	26000	16.2953568	26000	1
26010	37.68536	26010	42	26010	0.0423830077	26010	0.004	26010	0.289319128	26010	0.07975951	26010	16.3136673	26010	1
26020	37.7278633	26020	42	26020	0.04249178	26020	0.004	26020	0.289862961	26020	0.0799407959	26020	16.2587357	26020	1
26030	37.75443	26030	42	26030	0.0425038636	26030	0.004	26030	0.290225536	26030	0.08048463	26030	16.23127	26030	1
26040	37.77568	26040	42	26040	0.0425280333	26040	0.004	26040	0.289862961	26040	0.0806659162	26040	16.2587357	26040	1
26050	38.0838242	26050	42	26050	0.0425522029	26050	0.004	26050	0.2904068	26050	0.0799407959	26050	16.2587357	26050	1
26060	38.39197	26060	42	26060	0.0425763726	26060	0.004	26060	0.2904068	26060	0.07975951	26060	16.26789	26060	1
26070	38.40791	26070	42	26070	0.04267306	26070	0.004	26070	0.2904068	26070	0.07975951	26070	16.3136673	26070	1
26080	38.3972855	26080	42	26080	0.0426851436	26080	0.004	26080	0.290225536	26080	0.0799407959	26080	16.3228226	26080	1
26090	38.4132233	26090	42	26090	0.0426851436	26090	0.004	26090	0.2904068	26090	0.0806659162	26090	16.2953568	26090	1
26100	38.4185371	26100	42	26100	0.04269723	26100	0.004	26100	0.290225536	26100	0.08012207	26100	16.26789	26100	1
26110	38.4185371	26110	42	26110	0.042733483	26110	0.004	26110	0.289862961	26110	0.0799407959	26110	16.2862015	26110	1
26120	38.4185371	26120	42	26120	0.0427818261	26120	0.004	26120	0.2904068	26120	0.0806659162	26120	16.2953568	26120	1
26130	38.39197	26130	42	26130	0.04281808	26130	0.004	26130	0.289681673	26130	0.0806659162	26130	16.2862015	26130	1
26140	38.39197	26140	42	26140	0.04290268	26140	0.004	26140	0.289862961	26140	0.08084719	26140	16.26789	26140	1
26150	38.4185371	26150	42	26150	0.0429147631	26150	0.004	26150	0.290225536	26150	0.08048463	26150	16.2862015	26150	1
26160	38.42916	26160	42	26160	0.04287851	26160	0.004	26160	0.290225536	26160	0.08048463	26160	16.2862015	26160	1
26170	38.40791	26170	42	26170	0.04290268	26170	0.004	26170	0.290225536	26170	0.08120975	26170	16.2953568	26170	1
26180	38.39197	26180	42	26180	0.04295102	26180	0.004	26180	0.289862961	26180	0.08084719	26180	16.3228226	26180	1
26190	38.4185371	26190	42	26190	0.04295102	26190	0.004	26190	0.289862961	26190	0.08120975	26190	16.3228226	26190	1
26200	38.4557266	26200	42	26200	0.04299936	26200	0.004	26200	0.289862961	26200	0.0806659162	26200	16.26789	26200	1
26210	38.4504128	26210	42	26210	0.04299936	26210	0.004	26210	0.290225536	26210	0.08012207	26210	16.26789	26210	1
26220	38.40791	26220	42	26220	0.04302353	26220	0.004	26220	0.289681673	26220	0.07939695	26220	16.3136673	26220	1
26230	38.4185371	26230	42	26230	0.04305979	26230	0.004	26230	0.289319128	26230	0.08012207	26230	16.2587357	26230	1
26240	38.42916	26240	42	26240	0.0430718735	26240	0.004	26240	0.289862961	26240	0.08120975	26240	16.2862015	26240	1
26250	38.40791	26250	42	26250	0.043108128	26250	0.004	26250	0.289681673	26250	0.0806659162	26250	16.3319778	26250	1
26260	38.40791	26260	42	26260	0.0431685559	26260	0.004	26260	0.290225536	26260	0.08012207	26260	16.3228226	26260	1
26270	38.4132233	26270	42	26270	0.0431685559	26270	0.004	26270	0.2911319	26270	0.08012207	26270	16.3136673	26270	1
26280	38.4504128	26280	42	26280	0.04320481	26280	0.004	26280	0.290225536	26280	0.08120975	26280	16.3319778	26280	1
26290	38.43979	26290	42	26290	0.0432773232	26290	0.004	26290	0.290225536	26290	0.08120975	26290	16.3319778	26290	1
26300	38.43979	26300	42	26300	0.04320481	26300	0.004	26300	0.290588081	26300	0.08139104	26300	16.3319778	26300	1
26310	38.4344749	26310	42	26310	0.0432773232	26310	0.004	26310	0.289681673	26310	0.08084719	26310	16.3319778	26310	1
